ApplicationId, Allocated-Paper, Allocated-Program, Allocated-Quota, Allocated-Program-Choice, Allocated-Paper-Rank, Allocated-Paper-Mark,  Category, PwD-status, Reg1-ID, Reg1-Rank, Reg1-Marks, Reg2-ID, Reg2-Rank2,  Reg2-Marks,  ValidChoices, Original-Choice, statusId, AutoUpgrade, Quota-Change, Improve-Choice, isSupernumeri
M103Z16, --, --, --, --, --, -- , GEN, false, MS607100-M2, 283, 24.67, --, --, --, 1214-1203-1504, MS:IITB:1214#MS:IITB:1203#MS:IITK:1504, 0, true, NA, NA, false
M117K99, --, --, --, --, --, -- , SC, false, BL206046-M0, 865, 26.67, CY206046-M0, 3031, 17.33, 1102-1101-1101-1102-2302-1211-1901-1601-1205-XXXX-1212-2101-1401-2201-1803-1701-1905-2001-XXXX-1301-1501-2401, CY:IISc:1102#BL:IISc:1101#CY:IISc:1101#BL:IISc:1102#CY:IITRPR:2302#CY:IITB:1211#CY:IITBBS:1901#CY:IITKgp:1601#CY:IITB:1205#CY:IITB:1213#CY:IITB:1212#CY:IITH:2101#CY:IITG:1401#CY:IITI:2201#CY:IITR:1803#CY:IITM:1701#CY:IITBBS:1905#CY:IITGN:2001#CY:IITB:1210#CY:IITD:1301#CY:IITK:1501#CY:IITJ:2401, 0, true, NA, NA, false
M114X80, --, --, --, --, --, -- , SC, false, PH313342-M1, 3789, 11.33, --, --, --, 2402-1303-1403-XXXX-2003-2103-1805-1503, PH:IITJ:2402#PH:IITD:1303#PH:IITG:1403#PH:IISc:1104#PH:IITGN:2003#PH:IITH:2103#PH:IITR:1805#PH:IITK:1503, 0, true, NA, NA, false
M119M35, --, --, --, --, --, -- , GEN, false, CY616283-M2, 1508, 28.67, --, --, --, 2401-2302-1211-XXXX-XXXX-2201-1205-1901-1905-1601-2101-2001-1401-1803-1102-1301-1501-1701-XXXX-1101, CY:IITJ:2401#CY:IITRPR:2302#CY:IITB:1211#CY:IITB:1212#CY:IITB:1213#CY:IITI:2201#CY:IITB:1205#CY:IITBBS:1901#CY:IITBBS:1905#CY:IITKgp:1601#CY:IITH:2101#CY:IITGN:2001#CY:IITG:1401#CY:IITR:1803#CY:IISc:1102#CY:IITD:1301#CY:IITK:1501#CY:IITM:1701#CY:IITB:1210#CY:IISc:1101, 0, true, NA, NA, false
M110W82, --, --, --, --, --, -- , OBC, false, MA314240-M1, 806, 25.67, --, --, --, 1502-1206-1804-2403-2002-2203-1902-2301-1402-1302-2102-1702-1603-XXXX, MA:IITK:1502#MA:IITB:1206#MA:IITR:1804#MA:IITJ:2403#MA:IITGN:2002#MA:IITI:2203#MA:IITBBS:1902#MA:IITRPR:2301#MA:IITG:1402#MA:IITD:1302#MA:IITH:2102#MA:IITM:1702#MA:IITKgp:1603#MA:IISc:1103, 0, true, NA, NA, false
M103K11, --, --, --, --, --, -- , OBC, false, PH603216-M1, 1583, 18.67, --, --, --, 1903-1905-2103-1604-1605-2003-1303-1207-1403-2202-1503-1703-2402-1805, PH:IITBBS:1903#PH:IITBBS:1905#PH:IITH:2103#PH:IITKgp:1604#PH:IITKgp:1605#PH:IITGN:2003#PH:IITD:1303#PH:IITB:1207#PH:IITG:1403#PH:IITI:2202#PH:IITK:1503#PH:IITM:1703#PH:IITJ:2402#PH:IITR:1805, 0, true, NA, NA, false
M109M52, --, --, --, --, --, -- , GEN, false, CY322082-M2, 893, 36.67, --, --, --, 1501-1601-XXXX-1401-2201-2401-2101, CY:IITK:1501#CY:IITKgp:1601#CY:IITB:1213#CY:IITG:1401#CY:IITI:2201#CY:IITJ:2401#CY:IITH:2101, 0, true, NA, NA, false
M102N83, --, --, --, --, --, -- , GEN, false, PH610263-M1, 767, 25, --, --, --, XXXX-1503-1604-1207-1303-2103-1703-1403-2202-2003-1805-2402-XXXX-1215-1903-2303-1216-XXXX-1605-XXXX, PH:IISc:1104#PH:IITK:1503#PH:IITKgp:1604#PH:IITB:1207#PH:IITD:1303#PH:IITH:2103#PH:IITM:1703#PH:IITG:1403#PH:IITI:2202#PH:IITGN:2003#PH:IITR:1805#PH:IITJ:2402#PH:IITK:1505#PH:IITB:1215#PH:IITBBS:1903#PH:IITRPR:2303#PH:IITB:1216#PH:IITB:1212#PH:IITKgp:1605#PH:IITB:1213, 0, true, NA, NA, false
M105T23, --, --, --, --, --, -- , SC, false, PH309235-M1, 4130, 10.67, --, --, --, 1207-1303-1805-1503-1403-1703-2003-2103-2202-2402-1604-XXXX-1903-XXXX-1215-XXXX-XXXX-1102-1216-1202-1605-1905-1101-XXXX-XXXX, PH:IITB:1207#PH:IITD:1303#PH:IITR:1805#PH:IITK:1503#PH:IITG:1403#PH:IITM:1703#PH:IITGN:2003#PH:IITH:2103#PH:IITI:2202#PH:IITJ:2402#PH:IITKgp:1604#PH:IITB:1209#PH:IITBBS:1903#PH:IITK:1505#PH:IITB:1215#PH:IITB:1212#PH:IISc:1104#PH:IISc:1102#PH:IITB:1216#PH:IITB:1202#PH:IITKgp:1605#PH:IITBBS:1905#PH:IISc:1101#PH:IITB:1213#PH:IITB:1210, 0, true, NA, NA, false
M111Z97, --, --, --, --, --, -- , GEN, false, CY404021-M2, 350, 48, --, --, --, 1601-1701-1803-2401-2302-2201-2001-1901-2101-1205-1301-1401-1501, CY:IITKgp:1601#CY:IITM:1701#CY:IITR:1803#CY:IITJ:2401#CY:IITRPR:2302#CY:IITI:2201#CY:IITGN:2001#CY:IITBBS:1901#CY:IITH:2101#CY:IITB:1205#CY:IITD:1301#CY:IITG:1401#CY:IITK:1501, 0, true, NA, NA, false
M106A48, --, --, --, --, --, -- , GEN, false, CY401010-M2, 484, 44.33, --, --, --, 2001-1401-2201-2401-1803-1901-2101-1701-2302-1301, CY:IITGN:2001#CY:IITG:1401#CY:IITI:2201#CY:IITJ:2401#CY:IITR:1803#CY:IITBBS:1901#CY:IITH:2101#CY:IITM:1701#CY:IITRPR:2302#CY:IITD:1301, 0, true, NA, NA, false
M121D22, --, --, --, --, --, -- , OBC, false, CY325211-M2, 927, 36, --, --, --, 2302-1901-2401-2001-1211-2201-1401-2101-1803-1701-1102-1205-1501-1301-1601, CY:IITRPR:2302#CY:IITBBS:1901#CY:IITJ:2401#CY:IITGN:2001#CY:IITB:1211#CY:IITI:2201#CY:IITG:1401#CY:IITH:2101#CY:IITR:1803#CY:IITM:1701#CY:IISc:1102#CY:IITB:1205#CY:IITK:1501#CY:IITD:1301#CY:IITKgp:1601, 0, true, NA, NA, false
M114R12, --, --, --, --, --, -- , GEN, false, CY503080-M2, 899, 36.67, --, --, --, 1501-1301-1205-1803-1102-2101-1401-2201-1601-2401-2302-1701-2001-1211-XXXX-XXXX-XXXX-1101-1905-1901, CY:IITK:1501#CY:IITD:1301#CY:IITB:1205#CY:IITR:1803#CY:IISc:1102#CY:IITH:2101#CY:IITG:1401#CY:IITI:2201#CY:IITKgp:1601#CY:IITJ:2401#CY:IITRPR:2302#CY:IITM:1701#CY:IITGN:2001#CY:IITB:1211#CY:IITB:1212#CY:IITB:1213#CY:IITB:1210#CY:IISc:1101#CY:IITBBS:1905#CY:IITBBS:1901, 0, true, NA, NA, false
