ApplicationId, Allocated-Paper, Allocated-Program, Allocated-Quota, Allocated-Program-Choice, Allocated-Paper-Rank, Allocated-Paper-Mark,  Category, PwD-status, Reg1-ID, Reg1-Rank, Reg1-Marks, Reg2-ID, Reg2-Rank2,  Reg2-Marks,  ValidChoices, Original-Choice, statusId, AutoUpgrade, Quota-Change, Improve-Choice, isSupernumeri
M101C20, BL, 1101, OBC, 1, 18, 57.67, OBC, false, BL203180-M0, 18, 57.67, BT203116-M0, 112, 30.67, 1101-1204-1802-XXXX, BL:IISc:1101#BT:IITB:1204#BT:IITR:1802#BL:IITB:1210, 3, false, No-Quota-Change, Same, false
M114J24, BT, 1204, GEN, 1, 18, 39.67, GEN, false, BL610115-M0, 48, 51.33, BT610075-M0, 18, 39.67, 1204-1802-1101, BT:IITB:1204#BT:IITR:1802#BT:IISc:1101, 3, false, No-Quota-Change, Same, false
M109J23, MS, 1203, GEN, 1, 18, 58, SC, false, MS302121-M2, 18, 58, --, --, --, 1203-1504, MS:IITB:1203#MS:IITK:1504, 3, false, No-Quota-Change, Same, false
M103W20, BT, 1204, GEN, 1, 18, 39.67, GEN, false, BL410012-M0, 12, 60.67, BT410007-M0, 18, 39.67, 1204-1101-1802-XXXX-XXXX-XXXX, BT:IITB:1204#BL:IISc:1101#BT:IITR:1802#BL:IITB:1210#BT:IITB:1210#BT:IITB:1213, 3, false, No-Quota-Change, Same, false
M107E86, BT, 1101, GEN, 1, 18, 39.67, GEN, false, BL203019-M0, 468, 33, BT203019-M0, 18, 39.67, 1101-1204-1102, BT:IISc:1101#BT:IITB:1204#BL:IISc:1102, 3, false, No-Quota-Change, Same, false
M107J43, MS, 1504, GEN, 1, 19, 58, GEN, false, MS611175-M2, 19, 58, --, --, --, 1504-1203-XXXX, MS:IITK:1504#MS:IITB:1203#MS:IISc:1103, 3, false, No-Quota-Change, Same, false
M110E92, GG, 1602, GEN, 2, 19, 73, GEN, false, GG604047-M2, 19, 73, --, --, --, 1201-1602-1801-1904-1905-XXXX, GG:IITB:1201#GG:IITKgp:1602#GG:IITR:1801#GG:IITBBS:1904#GG:IITBBS:1905#GG:IITB:1208, 4, true, No-Quota-Change, Same, false
M106N29, PH, 1207, GEN, 1, 19, 56, GEN, false, PH608033-M1, 19, 56, --, --, --, 1207-1503-1104, PH:IITB:1207#PH:IITK:1503#PH:IISc:1104, 3, false, No-Quota-Change, Same, false
M103J32, MA, 1206, GEN, 1, 19, 54.67, GEN, false, MA701062-M1, 19, 54.67, --, --, --, 1206-1702, MA:IITB:1206#MA:IITM:1702, 3, false, No-Quota-Change, Same, false
M106J45, GG, 1201, OBC, 1, 20, 72, OBC, false, GG514009-M2, 20, 72, --, --, --, 1201-1602-1801, GG:IITB:1201#GG:IITKgp:1602#GG:IITR:1801, 3, false, No-Quota-Change, Same, false
M107S63, CY, 1501, GEN, 1, 20, 73.67, GEN, false, CY611189-M2, 20, 73.67, --, --, --, 1501-1205-1102-1701-1601, CY:IITK:1501#CY:IITB:1205#CY:IISc:1102#CY:IITM:1701#CY:IITKgp:1601, 3, false, No-Quota-Change, Same, false
M101X24, MS, 1203, GEN, 1, 20, 57.33, GEN, false, MS323262-M2, 20, 57.33, --, --, --, 1203-1214-1504-XXXX, MS:IITB:1203#MS:IITB:1214#MS:IITK:1504#MS:IISc:1103, 3, false, No-Quota-Change, Same, false
M102M81, PH, 1604, GEN, 2, 20, 55.67, GEN, false, PH605161-M1, 20, 55.67, --, --, --, XXXX-1604-XXXX-1215-1703-1403-1303-1903-1805-2103, PH:IISc:1104#PH:IITKgp:1604#PH:IITK:1505#PH:IITB:1215#PH:IITM:1703#PH:IITG:1403#PH:IITD:1303#PH:IITBBS:1903#PH:IITR:1805#PH:IITH:2103, 4, true, No-Quota-Change, Same, false
M101V31, MA, 1206, GEN, 1, 20, 54.33, GEN, false, MA802121-M1, 20, 54.33, --, --, --, 1206-XXXX-1402-XXXX, MA:IITB:1206#MA:IITD:1302#MA:IITG:1402#MA:IITRPR:2301, 3, false, No-Quota-Change, Same, false
M114D55, GG, 1208, GEN, 1, 21, 72, GEN, false, GG604134-M2, 21, 72, --, --, --, 1208-1201-1602-1801-1904-1905, GG:IITB:1208#GG:IITB:1201#GG:IITKgp:1602#GG:IITR:1801#GG:IITBBS:1904#GG:IITBBS:1905, 3, false, No-Quota-Change, Same, false
M117A45, BT, 1204, GEN, 1, 21, 39.67, GEN, false, BL325072-M0, 108, 45.33, BT325072-M0, 21, 39.67, 1204-1802-1101-XXXX, BT:IITB:1204#BT:IITR:1802#BL:IISc:1101#BT:IITB:1210, 3, false, No-Quota-Change, Same, false
M105C23, CY, 1501, GEN, 1, 21, 73.33, GEN, false, CY608003-M2, 21, 73.33, --, --, --, 1501-1205-1601-1102-1701-1401, CY:IITK:1501#CY:IITB:1205#CY:IITKgp:1601#CY:IISc:1102#CY:IITM:1701#CY:IITG:1401, 3, false, No-Quota-Change, Same, false
M102G74, MA, 1206, GEN, 1, 21, 53.33, GEN, false, MA324342-M0, 21, 53.33, MS324025-M0, 386, 20.67, 1206-1502-1302-XXXX-1603, MA:IITB:1206#MA:IITK:1502#MA:IITD:1302#MA:IISc:1103#MA:IITKgp:1603, 3, false, No-Quota-Change, Same, false
M106A59, MS, 1504, GEN, 1, 21, 57.33, GEN, false, MS611091-M2, 21, 57.33, --, --, --, 1504-1203, MS:IITK:1504#MS:IITB:1203, 3, false, No-Quota-Change, Same, false
M103K50, MS, 1504, GEN, 1, 22, 57.33, GEN, false, MS610192-M2, 22, 57.33, --, --, --, 1504-1203-1214-XXXX-1905, MS:IITK:1504#MS:IITB:1203#MS:IITB:1214#MS:IISc:1103#MS:IITBBS:1905, 3, false, No-Quota-Change, Same, false
M105J77, MS, 1203, GEN, 1, 22, 57.33, GEN, false, MS611053-M2, 22, 57.33, --, --, --, 1203-1504-1214, MS:IITB:1203#MS:IITK:1504#MS:IITB:1214, 3, false, No-Quota-Change, Same, false
M105J12, CY, 1501, GEN, 1, 22, 72.67, GEN, false, CY611045-M2, 22, 72.67, --, --, --, 1501-1102-1205-1601-1701-1211-1301-XXXX-1401-1803-2101-1901, CY:IITK:1501#CY:IISc:1102#CY:IITB:1205#CY:IITKgp:1601#CY:IITM:1701#CY:IITB:1211#CY:IITD:1301#CY:IITB:1212#CY:IITG:1401#CY:IITR:1803#CY:IITH:2101#CY:IITBBS:1901, 3, false, No-Quota-Change, Same, false
M106C71, GG, 1801, GEN, 2, 22, 71.67, GEN, false, GG106050-M2, 22, 71.67, --, --, --, 1201-1801-1208-1602-1904-1905, GG:IITB:1201#GG:IITR:1801#GG:IITB:1208#GG:IITKgp:1602#GG:IITBBS:1904#GG:IITBBS:1905, 3, false, No-Quota-Change, Same, false
M109C11, BT, 1204, GEN, 1, 22, 39.33, GEN, false, BT205269-M2, 22, 39.33, --, --, --, 1204-1802, BT:IITB:1204#BT:IITR:1802, 3, false, No-Quota-Change, Same, false
M108E38, MA, 1302, GEN, 2, 22, 53.33, GEN, false, MA327102-M1, 22, 53.33, --, --, --, XXXX-1302-1502-1206-1603-1804-1402-1702-1902-2002-2102-2203-2301-2403, MA:IISc:1103#MA:IITD:1302#MA:IITK:1502#MA:IITB:1206#MA:IITKgp:1603#MA:IITR:1804#MA:IITG:1402#MA:IITM:1702#MA:IITBBS:1902#MA:IITGN:2002#MA:IITH:2102#MA:IITI:2203#MA:IITRPR:2301#MA:IITJ:2403, 4, true, No-Quota-Change, Same, false
M113B22, BL, 1101, SC, 1, 23, 55.67, SC, false, BL327326-M1, 23, 55.67, --, --, --, 1101-XXXX, BL:IISc:1101#BL:IITB:1210, 3, false, No-Quota-Change, Same, false
M119C93, BT, 1802, GEN, 1, 23, 39.33, GEN, false, BL325087-M0, 261, 38.33, BT325087-M0, 23, 39.33, 1802-1204-XXXX-1101-1101, BT:IITR:1802#BT:IITB:1204#BT:IITB:1210#BT:IISc:1101#BL:IISc:1101, 3, false, No-Quota-Change, Same, false
M105Q42, GG, 1602, GEN, 2, 23, 71.33, GEN, false, GG705120-M2, 23, 71.33, --, --, --, 1201-1602-1801-XXXX-1904-1905, GG:IITB:1201#GG:IITKgp:1602#GG:IITR:1801#GG:IITB:1208#GG:IITBBS:1904#GG:IITBBS:1905, 4, true, No-Quota-Change, Same, false
M106C16, PH, 1503, GEN, 1, 23, 54.33, ST, false, PH701223-M1, 23, 54.33, --, --, --, 1503-1207-1703-1303-XXXX-XXXX-1215-1805-1403-2103-1604, PH:IITK:1503#PH:IITB:1207#PH:IITM:1703#PH:IITD:1303#PH:IISc:1104#PH:IITK:1505#PH:IITB:1215#PH:IITR:1805#PH:IITG:1403#PH:IITH:2103#PH:IITKgp:1604, 3, false, No-Quota-Change, Same, false
M108S51, GG, 1208, GEN, 1, 23, 71.33, GEN, false, GG324129-M2, 23, 71.33, --, --, --, 1208-1602-1201-1801, GG:IITB:1208#GG:IITKgp:1602#GG:IITB:1201#GG:IITR:1801, 3, false, No-Quota-Change, Same, false
M110T98, CY, 1501, GEN, 1, 23, 72, GEN, false, CY612045-M2, 23, 72, --, --, --, 1501-1205-1601-1701-1401-1102-1803-1301-1901-2101, CY:IITK:1501#CY:IITB:1205#CY:IITKgp:1601#CY:IITM:1701#CY:IITG:1401#CY:IISc:1102#CY:IITR:1803#CY:IITD:1301#CY:IITBBS:1901#CY:IITH:2101, 3, false, No-Quota-Change, Same, false
M111M37, BT, 1210, GEN, 3, 24, 39, GEN, false, BL210026-M0, 63, 49, BT210026-M0, 24, 39, 1204-1101-1210-1210, BT:IITB:1204#BL:IISc:1101#BT:IITB:1210#BL:IITB:1210, 3, false, No-Quota-Change, Same, false
M112A47, PH, 1503, GEN, 1, 24, 54.33, GEN, false, PH612254-M1, 24, 54.33, --, --, --, 1503-1207-XXXX-1604-1703-1403-1303-XXXX-2103-1805-2003-2402-2202-1216, PH:IITK:1503#PH:IITB:1207#PH:IISc:1104#PH:IITKgp:1604#PH:IITM:1703#PH:IITG:1403#PH:IITD:1303#PH:IITK:1505#PH:IITH:2103#PH:IITR:1805#PH:IITGN:2003#PH:IITJ:2402#PH:IITI:2202#PH:IITB:1216, 3, false, No-Quota-Change, Same, false
M105W92, CY, 1501, GEN, 1, 24, 71.33, GEN, false, CY611083-M2, 24, 71.33, --, --, --, 1501-1601-1205-1701-1301-2001-1803, CY:IITK:1501#CY:IITKgp:1601#CY:IITB:1205#CY:IITM:1701#CY:IITD:1301#CY:IITGN:2001#CY:IITR:1803, 3, false, No-Quota-Change, Same, false
M107R71, MA, 1206, GEN, 1, 24, 53, OBC, false, MA325006-M0, 24, 53, MS325006-M0, 508, 17.67, 1206-1302-XXXX-1502-1702-1402-2102-2002-2203-2301-2403, MA:IITB:1206#MA:IITD:1302#MA:IISc:1103#MA:IITK:1502#MA:IITM:1702#MA:IITG:1402#MA:IITH:2102#MA:IITGN:2002#MA:IITI:2203#MA:IITRPR:2301#MA:IITJ:2403, 3, false, No-Quota-Change, Same, false
M106M76, GG, 1602, GEN, 1, 25, 70.33, GEN, false, GG603248-M2, 25, 70.33, --, --, --, 1602-1801-1201-1904-1905, GG:IITKgp:1602#GG:IITR:1801#GG:IITB:1201#GG:IITBBS:1904#GG:IITBBS:1905, 3, false, No-Quota-Change, Same, false
M102C84, MA, 1206, GEN, 2, 25, 53, GEN, false, MA319020-M0, 25, 53, MS319020-M0, 82, 42.67, XXXX-1206-1302-1502-1702, MA:IISc:1103#MA:IITB:1206#MA:IITD:1302#MA:IITK:1502#MA:IITM:1702, 4, true, No-Quota-Change, Same, false
M105D49, MA, 1206, GEN, 2, 25, 53, GEN, false, MA611133-M1, 25, 53, --, --, --, XXXX-1206-1502-1702, MA:IISc:1103#MA:IITB:1206#MA:IITK:1502#MA:IITM:1702, 4, true, No-Quota-Change, Same, false
M106M74, GG, 1201, OBC, 1, 25, 70.33, OBC, false, GG603247-M2, 25, 70.33, --, --, --, 1201-1602-1801-1904-1905, GG:IITB:1201#GG:IITKgp:1602#GG:IITR:1801#GG:IITBBS:1904#GG:IITBBS:1905, 3, false, No-Quota-Change, Same, false
M101P26, MS, 1504, GEN, 1, 25, 56.33, GEN, false, MS610115-M2, 25, 56.33, --, --, --, 1504-1214-1203-XXXX, MS:IITK:1504#MS:IITB:1214#MS:IITB:1203#MS:IISc:1103, 3, false, No-Quota-Change, Same, false
M114A35, BT, 1204, GEN, 1, 25, 38.67, GEN, false, BL610112-M0, 51, 51, BT610072-M0, 25, 38.67, 1204-1101-1802-XXXX, BT:IITB:1204#BL:IISc:1101#BT:IITR:1802#BT:IITB:1210, 3, false, No-Quota-Change, Same, false
M107S87, CY, 1501, GEN, 1, 25, 71.33, GEN, false, CY611194-M2, 25, 71.33, --, --, --, 1501-1205-1601-1102-1701-1401, CY:IITK:1501#CY:IITB:1205#CY:IITKgp:1601#CY:IISc:1102#CY:IITM:1701#CY:IITG:1401, 3, false, No-Quota-Change, Same, false
M112S49, BT, 1802, GEN, 1, 26, 38.67, GEN, false, BL801014-M0, 232, 39, BT801015-M0, 26, 38.67, 1802-1204-1213, BT:IITR:1802#BT:IITB:1204#BT:IITB:1213, 3, false, No-Quota-Change, Same, false
M102Y56, BT, 1210, GEN, 1, 26, 38.67, GEN, false, BL307131-M0, 38, 52.67, BT307104-M0, 26, 38.67, 1210-1204-1802-1213-1101, BT:IITB:1210#BT:IITB:1204#BT:IITR:1802#BT:IITB:1213#BL:IISc:1101, 3, false, No-Quota-Change, Same, false
M109K57, MS, 1203, GEN, 1, 26, 56, GEN, false, MS611263-M2, 26, 56, --, --, --, 1203-1504-XXXX, MS:IITB:1203#MS:IITK:1504#MS:IISc:1103, 3, false, No-Quota-Change, Same, false
M106R35, BT, 1204, GEN, 1, 26, 38.67, GEN, false, BL606053-M0, 83, 47.33, BT606053-M0, 26, 38.67, 1204-1802-1101-XXXX, BT:IITB:1204#BT:IITR:1802#BL:IISc:1101#BT:IITB:1210, 3, false, No-Quota-Change, Same, false
M111J98, CY, 1205, GEN, 1, 26, 71, GEN, false, CY324190-M2, 26, 71, --, --, --, 1205-1301-1501-1102-1211-2101-1701-1803-2201-1901-2401-2001-1601-1401-2302, CY:IITB:1205#CY:IITD:1301#CY:IITK:1501#CY:IISc:1102#CY:IITB:1211#CY:IITH:2101#CY:IITM:1701#CY:IITR:1803#CY:IITI:2201#CY:IITBBS:1901#CY:IITJ:2401#CY:IITGN:2001#CY:IITKgp:1601#CY:IITG:1401#CY:IITRPR:2302, 4, true, No-Quota-Change, Same, false
M105R64, MS, 1504, GEN, 1, 27, 55.33, GEN, false, MS611070-M2, 27, 55.33, --, --, --, 1504-1203, MS:IITK:1504#MS:IITB:1203, 3, false, No-Quota-Change, Same, false
M111H78, CY, 1501, GEN, 1, 27, 70.67, GEN, false, CY612070-M2, 27, 70.67, --, --, --, 1501-1205-1601-1701-1401, CY:IITK:1501#CY:IITB:1205#CY:IITKgp:1601#CY:IITM:1701#CY:IITG:1401, 3, false, No-Quota-Change, Same, false
M102C27, PH, 1503, GEN, 2, 27, 53, GEN, false, PH610234-M1, 27, 53, --, --, --, XXXX-1503-1604-1207-1202-1903-1403-1215-1303-2003-2103-2202-1703-1805-2303-2402, PH:IISc:1104#PH:IITK:1503#PH:IITKgp:1604#PH:IITB:1207#PH:IITB:1202#PH:IITBBS:1903#PH:IITG:1403#PH:IITB:1215#PH:IITD:1303#PH:IITGN:2003#PH:IITH:2103#PH:IITI:2202#PH:IITM:1703#PH:IITR:1805#PH:IITRPR:2303#PH:IITJ:2402, 3, false, No-Quota-Change, Same, false
M103B82, MA, 1206, GEN, 2, 27, 53, GEN, false, MA324349-M0, 27, 53, MS324032-M0, 276, 24.67, XXXX-1206-1502-1302-1702-1402, MA:IISc:1103#MA:IITB:1206#MA:IITK:1502#MA:IITD:1302#MA:IITM:1702#MA:IITG:1402, 4, true, No-Quota-Change, Same, false
M108T47, MS, 1203, GEN, 1, 27, 55.33, GEN, false, MS302114-M2, 27, 55.33, --, --, --, 1203-1504-1214, MS:IITB:1203#MS:IITK:1504#MS:IITB:1214, 3, false, No-Quota-Change, Same, false
M105E34, GG, 1602, GEN, 2, 27, 69.33, GEN, false, GG605112-M2, 27, 69.33, --, --, --, 1201-1602-1801-1904, GG:IITB:1201#GG:IITKgp:1602#GG:IITR:1801#GG:IITBBS:1904, 4, true, No-Quota-Change, Same, false
M102Y77, CY, 1205, GEN, 1, 27, 70.67, GEN, false, CY323287-M2, 27, 70.67, --, --, --, 1205-1102-1501-1701, CY:IITB:1205#CY:IISc:1102#CY:IITK:1501#CY:IITM:1701, 3, false, No-Quota-Change, Same, false
M104U99, PH, 1104, GEN, 1, 28, 52.67, GEN, false, PH611099-M1, 28, 52.67, --, --, --, 1104-1207-1503-1303, PH:IISc:1104#PH:IITB:1207#PH:IITK:1503#PH:IITD:1303, 3, false, No-Quota-Change, Same, false
M102T61, GG, 1201, OBC, 1, 28, 68.67, OBC, false, GG603177-M2, 28, 68.67, --, --, --, 1201-1605-1602-1801-1904-1905, GG:IITB:1201#GG:IITKgp:1605#GG:IITKgp:1602#GG:IITR:1801#GG:IITBBS:1904#GG:IITBBS:1905, 3, false, No-Quota-Change, Same, false
M108Y54, MA, 1206, GEN, 1, 28, 52.67, GEN, false, MA612099-M1, 28, 52.67, --, --, --, 1206-1502-XXXX-1702-1302-1603, MA:IITB:1206#MA:IITK:1502#MA:IISc:1103#MA:IITM:1702#MA:IITD:1302#MA:IITKgp:1603, 3, false, No-Quota-Change, Same, false
M102W56, MA, 1103, GEN, 1, 29, 52.67, OBC, false, MA326029-M1, 29, 52.67, --, --, --, 1103-1206-1302-1502-1603, MA:IISc:1103#MA:IITB:1206#MA:IITD:1302#MA:IITK:1502#MA:IITKgp:1603, 3, false, No-Quota-Change, Same, false
M102R50, MS, 1203, GEN, 1, 29, 54, GEN, false, MS607046-M2, 29, 54, --, --, --, 1203-1504-1214, MS:IITB:1203#MS:IITK:1504#MS:IITB:1214, 3, false, No-Quota-Change, Same, false
M107S77, CY, 1501, GEN, 1, 29, 70.67, GEN, false, CY611193-M2, 29, 70.67, --, --, --, 1501-1205-1601-1102, CY:IITK:1501#CY:IITB:1205#CY:IITKgp:1601#CY:IISc:1102, 3, false, No-Quota-Change, Same, false
M119T85, GG, 1801, GEN, 2, 29, 68.33, GEN, false, GG205102-M2, 29, 68.33, --, --, --, 1201-1801-1208-1602, GG:IITB:1201#GG:IITR:1801#GG:IITB:1208#GG:IITKgp:1602, 4, true, No-Quota-Change, Same, false
M118U85, MA, 1502, GEN, 2, 29, 52.67, GEN, false, MA402017-M1, 29, 52.67, --, --, --, XXXX-1502-1206-1603-1302, MA:IISc:1103#MA:IITK:1502#MA:IITB:1206#MA:IITKgp:1603#MA:IITD:1302, 4, true, No-Quota-Change, Same, false
M106Z87, BL, 1101, OBC, 1, 30, 54.33, OBC, false, BL115056-M1, 30, 54.33, --, --, --, 1101-1102-XXXX, BL:IISc:1101#BL:IISc:1102#BL:IITB:1210, 3, false, No-Quota-Change, Same, false
M108X64, GG, 1602, GEN, 1, 30, 68.33, GEN, false, GG604007-M2, 30, 68.33, --, --, --, 1602-1605-1201-1904-1801, GG:IITKgp:1602#GG:IITKgp:1605#GG:IITB:1201#GG:IITBBS:1904#GG:IITR:1801, 3, false, No-Quota-Change, Same, false
M109Z55, MS, 1203, GEN, 1, 30, 53.67, GEN, false, MS805031-M2, 30, 53.67, --, --, --, 1203-1504, MS:IITB:1203#MS:IITK:1504, 3, false, No-Quota-Change, Same, false
M106Z40, CY, 1501, SC, 1, 30, 70, SC, false, CY611157-M2, 30, 70, --, --, --, 1501-1102-1205-1601-1301-1701, CY:IITK:1501#CY:IISc:1102#CY:IITB:1205#CY:IITKgp:1601#CY:IITD:1301#CY:IITM:1701, 3, false, No-Quota-Change, Same, false
M105C65, PH, 1503, GEN, 1, 30, 52, GEN, false, PH611127-M1, 30, 52, --, --, --, 1503-1207-1303-1403, PH:IITK:1503#PH:IITB:1207#PH:IITD:1303#PH:IITG:1403, 3, false, No-Quota-Change, Same, false
M119J81, MA, 1302, GEN, 3, 31, 52.33, GEN, false, MA328097-M1, 31, 52.33, --, --, --, XXXX-1206-1302-1502-1702, MA:IISc:1103#MA:IITB:1206#MA:IITD:1302#MA:IITK:1502#MA:IITM:1702, 4, true, No-Quota-Change, Same, false
M119X70, CY, 1102, GEN, 1, 31, 70, GEN, false, CY404055-M2, 31, 70, --, --, --, 1102-1205-1501-1601, CY:IISc:1102#CY:IITB:1205#CY:IITK:1501#CY:IITKgp:1601, 4, true, No-Quota-Change, Same, false
M109U56, MS, 1504, GEN, 1, 31, 53.33, OBC, false, MS514053-M2, 31, 53.33, --, --, --, 1504-1203-1214-1905, MS:IITK:1504#MS:IITB:1203#MS:IITB:1214#MS:IITBBS:1905, 3, false, No-Quota-Change, Same, false
M105F45, GG, 1602, GEN, 2, 31, 68, GEN, false, GG605118-M2, 31, 68, --, --, --, 1201-1602-1801-1904, GG:IITB:1201#GG:IITKgp:1602#GG:IITR:1801#GG:IITBBS:1904, 4, true, No-Quota-Change, Same, false
M101V76, BT, 1802, GEN, 3, 31, 38, GEN, false, BL301014-M0, 307, 36.67, BT301014-M0, 31, 38, 1101-1204-1802, BT:IISc:1101#BT:IITB:1204#BT:IITR:1802, 4, true, No-Quota-Change, Same, false
M102S94, MS, 1504, GEN, 1, 31, 53.33, GEN, false, MS610159-M2, 31, 53.33, --, --, --, 1504-1203-1214, MS:IITK:1504#MS:IITB:1203#MS:IITB:1214, 3, false, No-Quota-Change, Same, false
M118S37, CY, 1205, GEN, 2, 31, 70, GEN, false, CY303008-M2, 31, 70, --, --, --, 1501-1205-1301-1102-1701, CY:IITK:1501#CY:IITB:1205#CY:IITD:1301#CY:IISc:1102#CY:IITM:1701, 3, false, No-Quota-Change, Same, false
M111Z98, BL, 1210, GEN, 2, 32, 53.67, GEN, false, BL102036-M1, 32, 53.67, --, --, --, 1101-1210, BL:IISc:1101#BL:IITB:1210, 4, true, No-Quota-Change, Same, false
M101N39, MA, 1206, SC, 1, 32, 52.33, SC, false, MA607002-M1, 32, 52.33, --, --, --, 1206-1502-1702-1302-1603-XXXX-1402, MA:IITB:1206#MA:IITK:1502#MA:IITM:1702#MA:IITD:1302#MA:IITKgp:1603#MA:IISc:1103#MA:IITG:1402, 3, false, No-Quota-Change, Same, false
M108T64, GG, 1602, GEN, 3, 32, 68, GEN, false, GG501080-M2, 32, 68, --, --, --, 1201-XXXX-1602-1801, GG:IITB:1201#GG:IITB:1208#GG:IITKgp:1602#GG:IITR:1801, 3, false, No-Quota-Change, Same, false
M103P63, MA, 1502, GEN, 3, 33, 52.33, GEN, false, MA303250-M0, 33, 52.33, MS303128-M0, 180, 31, XXXX-1206-1502-1302-1804-XXXX-XXXX, MA:IISc:1103#MA:IITB:1206#MA:IITK:1502#MA:IITD:1302#MA:IITR:1804#MA:IITB:1212#MA:IITB:1213, 4, true, No-Quota-Change, Same, false
M107D18, GG, 1602, GEN, 3, 33, 68, GEN, false, GG324086-M2, 33, 68, --, --, --, 1201-XXXX-1602-1801, GG:IITB:1201#GG:IITB:1208#GG:IITKgp:1602#GG:IITR:1801, 4, true, No-Quota-Change, Same, false
M109T41, PH, 1202, GEN, 1, 33, 51, GEN, false, PH327172-M1, 33, 51, --, --, --, 1202-1207-1503-XXXX-1303, PH:IITB:1202#PH:IITB:1207#PH:IITK:1503#PH:IISc:1104#PH:IITD:1303, 3, false, No-Quota-Change, Same, false
M108V80, MS, 1504, GEN, 1, 33, 53, GEN, false, MS611230-M2, 33, 53, --, --, --, 1504-1203-1214, MS:IITK:1504#MS:IITB:1203#MS:IITB:1214, 3, false, No-Quota-Change, Same, false
M103M60, BT, 1802, GEN, 3, 33, 38, GEN, false, BL301045-M0, 93, 46.67, BT301045-M0, 33, 38, 1204-1101-1802, BT:IITB:1204#BL:IISc:1101#BT:IITR:1802, 4, true, No-Quota-Change, Same, false
M119M47, BT, 1802, GEN, 1, 33, 38, GEN, false, BL304024-M0, 269, 38, BT304024-M0, 33, 38, 1802-1204-XXXX-XXXX-1101, BT:IITR:1802#BT:IITB:1204#BT:IITB:1213#BT:IITB:1210#BT:IISc:1101, 3, false, No-Quota-Change, Same, false
M116Q65, MA, 1103, GEN, 2, 34, 52, GEN, false, MA604122-M1, 34, 52, --, --, --, 1206-1103-1302, MA:IITB:1206#MA:IISc:1103#MA:IITD:1302, 4, true, No-Quota-Change, Same, false
M107D20, GG, 1602, GEN, 1, 34, 67.67, GEN, false, GG324088-M2, 34, 67.67, --, --, --, 1602-1801, GG:IITKgp:1602#GG:IITR:1801, 3, false, No-Quota-Change, Same, false
M104G72, PH, 1207, GEN, 2, 34, 50.67, GEN, false, PH211283-M1, 34, 50.67, --, --, --, XXXX-1207-XXXX-XXXX-1703-1303-XXXX-1805-1403-1604-1903, PH:IISc:1104#PH:IITB:1207#PH:IITK:1503#PH:IITB:1215#PH:IITM:1703#PH:IITD:1303#PH:IITK:1505#PH:IITR:1805#PH:IITG:1403#PH:IITKgp:1604#PH:IITBBS:1903, 3, false, No-Quota-Change, Same, false
M105F14, CY, 1601, GEN, 2, 34, 69.67, GEN, false, CY608013-M2, 34, 69.67, --, --, --, 1501-1601-1205-1102-1701-1301, CY:IITK:1501#CY:IITKgp:1601#CY:IITB:1205#CY:IISc:1102#CY:IITM:1701#CY:IITD:1301, 4, true, No-Quota-Change, Same, false
M101Q45, MS, 1203, GEN, 1, 34, 52.33, GEN, false, MS319151-M2, 34, 52.33, --, --, --, 1203-1504, MS:IITB:1203#MS:IITK:1504, 3, false, No-Quota-Change, Same, false
M107D19, GG, 1602, GEN, 3, 34, 67.67, GEN, false, GG324087-M2, 34, 67.67, --, --, --, 1201-XXXX-1602-1801, GG:IITB:1201#GG:IITB:1208#GG:IITKgp:1602#GG:IITR:1801, 4, true, No-Quota-Change, Same, false
M102N87, MA, 1206, OBC, 2, 35, 51.67, OBC, false, MA326001-M1, 35, 51.67, --, --, --, XXXX-1206-1302-1603-1502-1804-1702, MA:IISc:1103#MA:IITB:1206#MA:IITD:1302#MA:IITKgp:1603#MA:IITK:1502#MA:IITR:1804#MA:IITM:1702, 4, true, No-Quota-Change, Same, false
M111N79, CY, 1205, GEN, 2, 35, 69, GEN, false, CY612077-M2, 35, 69, --, --, --, 1501-1205-1601-1701-1401-1301-1803, CY:IITK:1501#CY:IITB:1205#CY:IITKgp:1601#CY:IITM:1701#CY:IITG:1401#CY:IITD:1301#CY:IITR:1803, 3, false, No-Quota-Change, Same, false
M105M56, BT, 1802, GEN, 2, 35, 37.67, GEN, false, BL301064-M0, 44, 51.33, BT301064-M0, 35, 37.67, 1101-1802, BL:IISc:1101#BT:IITR:1802, 4, true, No-Quota-Change, Same, false
M103N60, MS, 1203, GEN, 1, 35, 51.67, GEN, false, MS319203-M2, 35, 51.67, --, --, --, 1203-1504, MS:IITB:1203#MS:IITK:1504, 3, false, No-Quota-Change, Same, false
M111G71, PH, 1104, GEN, 1, 35, 50.67, GEN, false, PH305176-M1, 35, 50.67, --, --, --, 1104-1503-1207-1703-1303-1215-XXXX, PH:IISc:1104#PH:IITK:1503#PH:IITB:1207#PH:IITM:1703#PH:IITD:1303#PH:IITB:1215#PH:IITK:1505, 3, false, No-Quota-Change, Same, false
M111K56, BT, 1802, GEN, 1, 36, 37.67, GEN, false, BL313041-M0, 401, 34.33, BT313038-M0, 36, 37.67, 1802-1101-1101, BT:IITR:1802#BT:IISc:1101#BL:IISc:1101, 3, false, No-Quota-Change, Same, false
