Application_id, Seat_allotted, Paper, Quota, Choice_no, Rank, Marks, Round, Is_accepted, Is_rejected, Remark, StatusId, autoUpgrade
M105U73, 1303, PH, SC, 7, 1220, 21, round2, null, null, null,3, true
M105Z92, 1303, PH, SC, 3, 1221, 21, round2, null, null, null,3, true
M111F39, 1703, PH, SC, 6, 1222, 20.67, round2, null, null, null,3, false
M104U29, 1703, PH, SC, 7, 1222, 20.67, round2, null, null, null,3, false
M120S36, 1805, PH, OBC-PwD, 1, 1222, 20.67, round2, null, null, null,3, false
M103N75, 2201, CY, SC, 11, 1236, 31.67, round2, null, null, null,4, true
M101A44, 1216, PH, SC, 1, 1243, 20.67, round2, null, null, null,3, true
M114X88, 1703, PH, SC, 3, 1243, 20.67, round2, null, null, null,3, false
M120U17, 2201, CY, SC, 9, 1245, 31.67, round2, null, null, null,1, true
M120S40, 1402, MA, SC, 1, 1246, 21.67, round2, null, null, null,3, false
M115Z71, 1403, PH, SC, 2, 1254, 20.67, round2, null, null, null,1, true
M105S37, 2002, MA, SC, 6, 1277, 21.67, round2, null, null, null,1, true
M122C63, 1805, PH, SC, 4, 1278, 20.67, round2, null, null, null,3, true
M103D72, 1402, MA, SC, 1, 1280, 21.33, round2, null, null, null,3, false
M102U72, 1402, MA, SC, 6, 1280, 21.33, round2, null, null, null,3, false
M110Q44, 1403, PH, SC, 1, 1282, 20.33, round2, null, null, null,3, true
M106D65, 1702, MA, GEN-PwD, 2, 1321, 21.33, round2, null, null, null,3, false
M114X25, 2202, PH, SC, 6, 1334, 20, round2, null, null, null,4, true
M109G46, 1303, PH, ST, 1, 1334, 20, round2, null, null, null,3, false
M115D50, 2102, MA, SC, 6, 1347, 21, round2, null, null, null,3, false
M115F17, 2103, PH, SC, 1, 1349, 20, round2, null, null, null,3, true
M110P72, 1401, CY, ST, 1, 1368, 30.33, round2, null, null, null,3, false
M102C49, 1402, MA, SC, 2, 1390, 20.67, round2, null, null, null,3, true
M111S52, 1216, PH, ST, 2, 1390, 19.67, round2, null, null, null,3, false
M108D41, 1703, PH, SC, 7, 1413, 19.67, round2, null, null, null,3, true
M108G65, 1402, MA, SC, 12, 1423, 20.33, round2, null, null, null,1, true
M113F85, 2303, PH, SC, 3, 1438, 19.33, round2, null, null, null,4, true
M116C24, 1903, PH, SC, 9, 1449, 19.33, round2, null, null, null,3, false
M104S59, 2202, PH, SC, 6, 1463, 19.33, round2, null, null, null,3, false
M113Q83, 2103, PH, SC, 5, 1467, 19.33, round2, null, null, null,3, true
M107D25, 1703, PH, SC, 4, 1467, 19.33, round2, null, null, null,3, true
M117S65, 1903, PH, SC, 6, 1472, 19.33, round2, null, null, null,1, true
M116G29, 1905, CY, SC, 3, 1483, 28.67, round2, null, null, null,1, true
M116W79, 1903, PH, SC, 7, 1487, 19, round2, null, null, null,1, true
M101Q52, 1605, PH, SC, 11, 1494, 19, round2, null, null, null,1, true
M115R31, 1604, PH, ST, 1, 1494, 19, round2, null, null, null,3, false
M102G44, 1301, CY, ST, 1, 1495, 28.67, round2, null, null, null,3, false
M103A94, 1905, MA, SC, 11, 1506, 20, round2, null, null, null,4, true
M105C38, 2003, PH, SC, 10, 1509, 19, round2, null, null, null,1, true
M117A21, 1402, MA, ST, 1, 1521, 20, round2, null, null, null,3, false
M116W19, 2403, MA, ST, 2, 1539, 19.67, round2, null, null, null,4, true
M101V28, 1503, PH, ST, 1, 1554, 18.67, round2, null, null, null,3, false
M105U76, 2003, PH, SC, 8, 1583, 18.67, round2, null, null, null,1, true
M106D96, 1301, CY, ST, 1, 1586, 27.67, round2, null, null, null,3, false
M106F14, 1902, MA, ST, 2, 1605, 19.33, round2, null, null, null,4, true
M116A68, 1102, CY, ST, 1, 1627, 27.33, round2, null, null, null,3, false
M107D46, 1302, MA, GEN-PwD, 1, 1632, 19, round2, null, null, null,3, false
M108P37, 1804, MA, ST, 5, 1645, 19, round2, null, null, null,3, false
M109R40, 1502, MA, ST, 1, 1645, 19, round2, null, null, null,3, true
M117R18, 1301, CY, OBC-PwD, 1, 1653, 27, round2, null, null, null,3, false
M104U16, 1804, MA, ST, 1, 1747, 18.33, round2, null, null, null,3, false
M102E33, 1207, PH, ST, 1, 1885, 17, round2, null, null, null,3, false
M113D43, 1402, MA, ST, 1, 1931, 17.33, round2, null, null, null,3, false
M109R21, 2002, MA, GEN-PwD, 3, 1939, 17.33, round2, null, null, null,4, true
M115H30, 1303, PH, ST, 1, 2134, 16, round2, null, null, null,3, false
M105X61, 1502, MA, ST, 1, 2204, 16, round2, null, null, null,3, true
M121F81, 1402, MA, ST, 6, 2204, 16, round2, null, null, null,4, true
M111V47, 1702, MA, ST, 1, 2219, 16, round2, null, null, null,3, false
M105V93, 1207, PH, ST, 1, 2227, 15.67, round2, null, null, null,3, false
M101D94, 1701, CY, GEN-PwD, 5, 2228, 22.33, round2, null, null, null,3, false
M112K35, 1502, MA, ST, 5, 2238, 16, round2, null, null, null,3, true
M117R79, 1503, PH, ST, 2, 2266, 15.67, round2, null, null, null,3, false
M119N93, 2403, MA, GEN-PwD, 5, 2285, 15.67, round2, null, null, null,4, true
M105M68, 1212, CY, SC, 6, 2337, 21.33, round2, null, null, null,4, true
M115G57, 1303, PH, ST, 1, 2351, 15.33, round2, null, null, null,3, false
M108V17, 1604, PH, ST, 1, 2369, 15.33, round2, null, null, null,3, false
M119E62, 1207, PH, ST, 1, 2374, 15.33, round2, null, null, null,3, false
M102R83, 1605, PH, ST, 1, 2400, 15, round2, null, null, null,3, false
M103E36, 1701, CY, ST, 3, 2403, 21, round2, null, null, null,3, false
M111Z46, 1604, PH, ST, 5, 2464, 14.67, round2, null, null, null,4, true
M105E13, 1703, PH, ST, 4, 2466, 14.67, round2, null, null, null,4, true
M106B42, 1403, PH, ST, 2, 2479, 14.67, round2, null, null, null,3, false
M122R37, 1805, PH, ST, 3, 2479, 14.67, round2, null, null, null,4, true
M110W59, 1301, CY, ST, 1, 2492, 20.33, round2, null, null, null,4, true
M112W28, 1301, CY, ST, 2, 2497, 20.33, round2, null, null, null,4, true
M115G15, 1703, PH, ST, 1, 2535, 14.67, round2, null, null, null,3, false
M118J12, 2203, MA, ST, 5, 2557, 14.67, round2, null, null, null,4, true
M103Z33, 1703, PH, ST, 5, 2580, 14.33, round2, null, null, null,4, true
M110E49, 1202, PH, ST, 5, 2586, 14.33, round2, null, null, null,3, false
M110Y47, 1402, MA, ST, 1, 2622, 14.33, round2, null, null, null,1, true
M120J78, 1215, PH, ST, 1, 2633, 14.33, round2, null, null, null,4, true
M119G30, 1601, CY, ST, 1, 2658, 19.33, round2, null, null, null,3, false
M103X51, 1702, MA, ST, 3, 2675, 14.33, round2, null, null, null,4, true
M104D98, 1805, PH, ST, 4, 2682, 14, round2, null, null, null,4, true
M115D67, 2103, PH, ST, 2, 2715, 14, round2, null, null, null,3, false
M118F64, 1501, CY, ST, 1, 2768, 18.67, round2, null, null, null,3, false
M121N43, 1403, PH, ST, 4, 2808, 13.67, round2, null, null, null,4, true
M102A89, 1601, CY, ST, 1, 2818, 18.33, round2, null, null, null,3, false
M112K95, 1501, CY, ST, 3, 2876, 18.33, round2, null, null, null,3, false
M104P83, 1601, CY, ST, 1, 2884, 18, round2, null, null, null,3, false
M117Y66, 1403, PH, ST, 1, 2924, 13.33, round2, null, null, null,4, true
M107T39, 1601, CY, ST, 1, 2934, 18, round2, null, null, null,3, true
M115J18, 1205, CY, ST, 1, 2951, 17.67, round2, null, null, null,3, false
M102T96, 1205, CY, ST, 1, 2965, 17.67, round2, null, null, null,3, false
M103T43, 1701, CY, ST, 1, 2979, 17.67, round2, null, null, null,4, true
M105K69, 1403, PH, ST, 3, 3023, 13, round2, null, null, null,3, false
M103B42, 2103, PH, ST, 1, 3032, 13, round2, null, null, null,3, true
M101S32, 1803, CY, ST, 1, 3048, 17.33, round2, null, null, null,3, false
M120U25, 1903, PH, ST, 10, 3091, 13, round2, null, null, null,4, true
M103H42, 1402, MA, GEN-PwD, 2, 3094, 13, round2, null, null, null,4, true
M101F76, 1903, PH, ST, 5, 3138, 12.67, round2, null, null, null,3, false
M121Y93, 2303, PH, ST, 2, 3138, 12.67, round2, null, null, null,3, true
M105U26, 1401, CY, ST, 1, 3167, 16.67, round2, null, null, null,3, false
M120K58, 2102, MA, GEN-PwD, 6, 3189, 12.67, round2, null, null, null,3, false
M110G54, 1501, CY, ST, 3, 3201, 16.33, round2, null, null, null,3, false
M109G40, 2301, MA, ST, 3, 3282, 12.33, round2, null, null, null,3, false
M107R79, 2003, PH, ST, 12, 3288, 12.33, round2, null, null, null,1, true
M120H32, 1303, PH, GEN-PwD, 3, 3294, 12.33, round2, null, null, null,4, true
M118E32, 2402, PH, ST, 9, 3294, 12.33, round2, null, null, null,1, true
M112U27, 1702, MA, ST, 2, 3325, 12, round2, null, null, null,1, true
M121G86, 1702, MA, ST, 1, 3359, 12, round2, null, null, null,1, true
M110M73, 2002, MA, ST, 2, 3525, 11.67, round2, null, null, null,1, true
M113V54, 1803, CY, ST, 1, 3563, 15, round2, null, null, null,3, true
M112D64, 1211, CY, ST, 3, 3616, 14.67, round2, null, null, null,3, false
M113W40, 2002, MA, ST, 6, 3641, 11, round2, null, null, null,1, true
M105E60, 1403, PH, GEN-PwD, 4, 3692, 11.33, round2, null, null, null,3, true
M110Z45, 2102, MA, ST, 5, 3707, 11, round2, null, null, null,1, true
M108F81, 1803, CY, OBC-PwD, 2, 3760, 14, round2, null, null, null,4, true
M116Z35, 1905, CY, ST, 1, 3823, 14, round2, null, null, null,3, false
M107A78, 1401, CY, ST, 2, 3852, 13.67, round2, null, null, null,3, false
M102G17, 1701, CY, ST, 3, 3920, 13.33, round2, null, null, null,4, true
M103Q87, 2101, CY, ST, 2, 3971, 13.33, round2, null, null, null,4, true
M110N49, 1901, CY, GEN-PwD, 3, 3971, 13.33, round2, null, null, null,3, false
M108D70, 1901, CY, ST, 1, 4010, 13.33, round2, null, null, null,3, false
M110M37, 2302, CY, GEN-PwD, 7, 4030, 13, round2, null, null, null,4, true
M119G15, 2401, CY, GEN-PwD, 10, 4111, 12.67, round2, null, null, null,4, true
M120P46, 2001, CY, ST, 1, 4261, 12.33, round2, null, null, null,4, true
M116T65, 1701, CY, ST, 4, 4488, 11.33, round2, null, null, null,3, true
M116A26, 1901, CY, ST, 1, 4524, 11.33, round2, null, null, null,3, true
M106E15, 2001, CY, ST, 2, 4572, 11, round2, null, null, null,1, true
M116Q89, 1207, PH, GEN-PwD, 8, 4634, 9.33, round2, null, null, null,1, true
M113M63, 1703, PH, GEN-PwD, 2, 4670, 9.33, round2, null, null, null,1, true
M116S14, 2402, PH, GEN-PwD, 5, 4910, 9, round2, null, null, null,1, true
