application_id,seat_allotted,paper,quota,choice_no,auto_upgrade,is_provisional,acceptance_doc_path,declaration_form_path,undertaking_form_path,bank_challan_path,status_id
M110X52,1303,PH,OBC,5,t,t,/mnt/nas/nas1/set85/bucket29/M110X52/M110X52-ch-20150617123017607,/mnt/nas/nas1/set85/bucket29/M110X52/M110X52-ch-20150617123049429,/mnt/nas/nas1/set85/bucket29/M110X52/M110X52-ch-20150617123107281,/mnt/nas/nas1/set85/bucket29/M110X52/M110X52-ch-20150617145055292,3
M111J55,1504,MS,GEN,1,f,t,/mnt/nas/nas1/set27/bucket33/M111J55/M111J55-ch-20150617123912278,,/mnt/nas/nas1/set27/bucket33/M111J55/M111J55-ch-2015061712395042,/mnt/nas/nas1/set27/bucket33/M111J55/M111J55-ch-20150618114731021,3
M107D21,1801,GG,GEN,3,t,t,/mnt/nas/nas1/set6/bucket45/M107D21/M107D21-ch-20150617133600462,/mnt/nas/nas1/set6/bucket45/M107D21/M107D21-ch-20150617133728672,/mnt/nas/nas1/set6/bucket45/M107D21/M107D21-ch-20150617133808716,/mnt/nas/nas1/set6/bucket45/M107D21/M107D21-ch-20150618121454845,3
M109Y98,2103,PH,GEN,7,t,t,/mnt/nas/nas1/set55/bucket26/M109Y98/M109Y98-ch-20150617123838608,/mnt/nas/nas1/set55/bucket26/M109Y98/M109Y98-ch-20150617124055627,/mnt/nas/nas1/set55/bucket26/M109Y98/M109Y98-ch-20150617124103233,/mnt/nas/nas1/set55/bucket26/M109Y98/M109Y98-ch-20150617171639329,3
M110U23,1501,CY,SC,1,t,t,/mnt/nas/nas1/set34/bucket86/M110U23/M110U23-ch-20150617144850821,/mnt/nas/nas1/set34/bucket86/M110U23/M110U23-ch-20150617145022103,/mnt/nas/nas1/set34/bucket86/M110U23/M110U23-ch-20150617145050787,/mnt/nas/nas1/set34/bucket86/M110U23/M110U23-ch-20150618192204153,3
M111P89,1601,CY,GEN,1,f,t,/mnt/nas/nas3/set34/bucket43/M111P89/M111P89-ch-20150617123958019,,/mnt/nas/nas3/set34/bucket43/M111P89/M111P89-ch-20150617124019948,/mnt/nas/nas3/set34/bucket43/M111P89/M111P89-ch-2015061818572917,3
M103J33,1701,CY,GEN,5,t,f,/mnt/nas/nas1/set83/bucket68/M103J33/M103J33-ch-20150617142023876,/mnt/nas/nas1/set83/bucket68/M103J33/M103J33-ch-20150617142101819,,/mnt/nas/nas1/set83/bucket68/M103J33/M103J33-ch-20150617154345294,3
M103K96,1504,MS,GEN,2,t,t,/mnt/nas/nas2/set95/bucket8/M103K96/M103K96-ch-2015061713380845,/mnt/nas/nas2/set95/bucket8/M103K96/M103K96-ch-20150617133839951,/mnt/nas/nas2/set95/bucket8/M103K96/M103K96-ch-2015061713384731,/mnt/nas/nas2/set95/bucket8/M103K96/M103K96-ch-20150617143239281,3
M111E93,2003,PH,OBC,9,t,t,/mnt/nas/nas3/set63/bucket23/M111E93/M111E93-ch-20150617122953706,/mnt/nas/nas3/set63/bucket23/M111E93/M111E93-ch-20150617123017203,/mnt/nas/nas3/set63/bucket23/M111E93/M111E93-ch-20150617123041838,/mnt/nas/nas3/set63/bucket23/M111E93/M111E93-ch-20150617151034403,3
M106R33,1301,CY,GEN,4,t,t,/mnt/nas/nas1/set96/bucket60/M106R33/M106R33-ch-20150617144754321,/mnt/nas/nas1/set96/bucket60/M106R33/M106R33-ch-20150617144820053,/mnt/nas/nas1/set96/bucket60/M106R33/M106R33-ch-20150617144830283,/mnt/nas/nas1/set96/bucket60/M106R33/M106R33-ch-20150618110917326,3
M107S20,1702,MA,OBC,3,t,t,/mnt/nas/nas1/set9/bucket46/M107S20/M107S20-ch-2015061712301782,/mnt/nas/nas1/set9/bucket46/M107S20/M107S20-ch-20150617123056316,/mnt/nas/nas1/set9/bucket46/M107S20/M107S20-ch-20150617123143658,/mnt/nas/nas1/set9/bucket46/M107S20/M107S20-ch-20150617144040405,3
M108D41,1903,PH,SC,12,t,t,/mnt/nas/nas1/set68/bucket63/M108D41/M108D41-ch-20150617143714809,/mnt/nas/nas1/set68/bucket63/M108D41/M108D41-ch-20150617143820971,/mnt/nas/nas1/set68/bucket63/M108D41/M108D41-ch-2015061714392376,/mnt/nas/nas1/set68/bucket63/M108D41/M108D41-ch-20150619103503689,3
M106X67,2001,CY,OBC,7,t,t,/mnt/nas/nas2/set56/bucket24/M106X67/M106X67-ch-20150617144915966,/mnt/nas/nas2/set56/bucket24/M106X67/M106X67-ch-20150617144949851,/mnt/nas/nas2/set56/bucket24/M106X67/M106X67-ch-2015061714500794,/mnt/nas/nas2/set56/bucket24/M106X67/M106X67-ch-20150618122155969,3
M107S40,1207,PH,GEN,2,f,f,/mnt/nas/nas1/set37/bucket9/M107S40/M107S40-ch-20150617140732484,,,/mnt/nas/nas1/set37/bucket9/M107S40/M107S40-ch-20150617151727682,3
M122H83,1303,PH,OBC,3,f,t,/mnt/nas/nas3/set32/bucket50/M122H83/M122H83-ch-20150617194242439,,/mnt/nas/nas3/set32/bucket50/M122H83/M122H83-ch-20150617194710925,/mnt/nas/nas3/set32/bucket50/M122H83/M122H83-ch-20150620231023825,3
M118U24,1101,BT,SC,1,t,t,/mnt/nas/nas1/set10/bucket95/M118U24/M118U24-ch-20150617121038612,/mnt/nas/nas1/set10/bucket95/M118U24/M118U24-ch-20150617122342842,/mnt/nas/nas1/set10/bucket95/M118U24/M118U24-ch-20150617121106907,/mnt/nas/nas1/set10/bucket95/M118U24/M118U24-ch-20150617141942273,3
M106Z40,1501,CY,SC,1,f,t,/mnt/nas/nas2/set5/bucket85/M106Z40/M106Z40-ch-20150616222847953,,/mnt/nas/nas2/set5/bucket85/M106Z40/M106Z40-ch-20150617115242105,/mnt/nas/nas2/set5/bucket85/M106Z40/M106Z40-ch-20150617143238392,3
M104R20,1207,PH,SC,2,t,t,/mnt/nas/nas3/set72/bucket15/M104R20/M104R20-ch-20150617133749695,/mnt/nas/nas3/set72/bucket15/M104R20/M104R20-ch-20150617133804611,/mnt/nas/nas3/set72/bucket15/M104R20/M104R20-ch-20150617133810843,/mnt/nas/nas3/set72/bucket15/M104R20/M104R20-ch-20150620133030863,3
M106Y52,1801,GG,OBC,3,t,t,/mnt/nas/nas3/set39/bucket25/M106Y52/M106Y52-ch-20150617151205283,/mnt/nas/nas3/set39/bucket25/M106Y52/M106Y52-ch-20150617151507318,/mnt/nas/nas3/set39/bucket25/M106Y52/M106Y52-ch-20150617151531804,/mnt/nas/nas3/set39/bucket25/M106Y52/M106Y52-ch-20150617154637823,3
M108Q93,1702,MA,OBC,2,t,t,/mnt/nas/nas2/set61/bucket53/M108Q93/M108Q93-ch-20150616111313596,/mnt/nas/nas2/set61/bucket53/M108Q93/M108Q93-ch-20150616111328045,/mnt/nas/nas2/set61/bucket53/M108Q93/M108Q93-ch-20150616111344099,/mnt/nas/nas2/set61/bucket53/M108Q93/M108Q93-ch-20150617143754333,3
M102M24,1302,MA,GEN,4,t,t,/mnt/nas/nas1/set91/bucket73/M102M24/M102M24-ch-20150617122306056,/mnt/nas/nas1/set91/bucket73/M102M24/M102M24-ch-20150617122346392,/mnt/nas/nas1/set91/bucket73/M102M24/M102M24-ch-20150617122413846,/mnt/nas/nas1/set91/bucket73/M102M24/M102M24-ch-20150617134205373,3
M106T76,1206,MA,OBC,1,f,t,/mnt/nas/nas3/set82/bucket57/M106T76/M106T76-ch-20150617140726447,,/mnt/nas/nas3/set82/bucket57/M106T76/M106T76-ch-20150617140614153,/mnt/nas/nas3/set82/bucket57/M106T76/M106T76-ch-20150617192003766,3
M102N87,1206,MA,OBC,2,t,t,/mnt/nas/nas3/set70/bucket87/M102N87/M102N87-ch-2015061712435525,/mnt/nas/nas3/set70/bucket87/M102N87/M102N87-ch-20150617124409298,/mnt/nas/nas3/set70/bucket87/M102N87/M102N87-ch-20150617124420315,/mnt/nas/nas3/set70/bucket87/M102N87/M102N87-ch-20150617152450614,3
M107K60,1201,GG,GEN,1,f,t,/mnt/nas/nas2/set71/bucket42/M107K60/M107K60-ch-20150617152104079,,/mnt/nas/nas2/set71/bucket42/M107K60/M107K60-ch-20150617152200164,/mnt/nas/nas2/set71/bucket42/M107K60/M107K60-ch-20150617163249076,3
M103J31,1201,GG,GEN,1,f,t,/mnt/nas/nas3/set82/bucket20/M103J31/M103J31-ch-20150617105638137,,/mnt/nas/nas3/set82/bucket20/M103J31/M103J31-ch-20150617105717736,/mnt/nas/nas3/set82/bucket20/M103J31/M103J31-ch-20150617160404251,3
M105M68,1212,CY,SC,6,t,t,/mnt/nas/nas3/set99/bucket33/M105M68/M105M68-ch-20150617141544361,/mnt/nas/nas3/set99/bucket33/M105M68/M105M68-ch-20150617141711138,/mnt/nas/nas3/set99/bucket33/M105M68/M105M68-ch-20150617141803717,/mnt/nas/nas3/set99/bucket33/M105M68/M105M68-ch-20150618195135581,3
M102C27,1503,PH,GEN,2,f,t,/mnt/nas/nas2/set4/bucket49/M102C27/M102C27-ch-20150617121722677,,/mnt/nas/nas2/set4/bucket49/M102C27/M102C27-ch-20150617121037625,/mnt/nas/nas2/set4/bucket49/M102C27/M102C27-ch-20150619083626826,3
M106Z20,2302,CY,GEN,10,t,t,/mnt/nas/nas1/set43/bucket90/M106Z20/M106Z20-ch-20150617125443477,/mnt/nas/nas1/set43/bucket90/M106Z20/M106Z20-ch-20150617124938884,/mnt/nas/nas1/set43/bucket90/M106Z20/M106Z20-ch-20150617125502466,/mnt/nas/nas1/set43/bucket90/M106Z20/M106Z20-ch-20150617141402204,3
M105X40,1601,CY,SC,1,f,t,/mnt/nas/nas3/set64/bucket27/M105X40/M105X40-ch-20150617123146837,,/mnt/nas/nas3/set64/bucket27/M105X40/M105X40-ch-20150617123304671,/mnt/nas/nas3/set64/bucket27/M105X40/M105X40-ch-20150618190343372,3
M102D22,2002,MA,GEN,2,t,t,/mnt/nas/nas1/set82/bucket33/M102D22/M102D22-ch-2015061723300932,/mnt/nas/nas1/set82/bucket33/M102D22/M102D22-ch-20150617233133285,/mnt/nas/nas1/set82/bucket33/M102D22/M102D22-ch-20150617233223078,/mnt/nas/nas1/set82/bucket33/M102D22/M102D22-ch-20150618120929384,3
M103H82,1301,CY,SC,1,f,t,/mnt/nas/nas2/set79/bucket25/M103H82/M103H82-ch-20150616203052007,/mnt/nas/nas2/set79/bucket25/M103H82/M103H82-ch-20150616203650236,/mnt/nas/nas2/set79/bucket25/M103H82/M103H82-ch-20150616203732378,/mnt/nas/nas2/set79/bucket25/M103H82/M103H82-ch-20150617144019709,3
M105Q48,1803,CY,GEN,4,t,t,/mnt/nas/nas3/set20/bucket76/M105Q48/M105Q48-ch-20150616223902608,/mnt/nas/nas3/set20/bucket76/M105Q48/M105Q48-ch-20150616223944145,/mnt/nas/nas3/set20/bucket76/M105Q48/M105Q48-ch-20150616224013307,/mnt/nas/nas3/set20/bucket76/M105Q48/M105Q48-ch-20150617124202696,3
M103G23,1701,CY,GEN,4,t,t,/mnt/nas/nas3/set22/bucket24/M103G23/M103G23-ch-2015061710070334,/mnt/nas/nas3/set22/bucket24/M103G23/M103G23-ch-20150617101125583,/mnt/nas/nas3/set22/bucket24/M103G23/M103G23-ch-20150617101133761,/mnt/nas/nas3/set22/bucket24/M103G23/M103G23-ch-20150617123726175,3
M104P98,1302,MA,GEN,1,f,t,/mnt/nas/nas2/set97/bucket84/M104P98/M104P98-ch-20150617123958081,,/mnt/nas/nas2/set97/bucket84/M104P98/M104P98-ch-20150617124433114,/mnt/nas/nas2/set97/bucket84/M104P98/M104P98-ch-20150619111419683,3
M107D94,1805,PH,GEN,4,t,t,/mnt/nas/nas2/set71/bucket89/M107D94/M107D94-ch-20150617135542481,/mnt/nas/nas2/set71/bucket89/M107D94/M107D94-ch-20150617135551447,/mnt/nas/nas2/set71/bucket89/M107D94/M107D94-ch-20150617135711445,/mnt/nas/nas2/set71/bucket89/M107D94/M107D94-ch-20150617160514726,3
M102E67,1103,MA,GEN,1,f,t,/mnt/nas/nas3/set58/bucket75/M102E67/M102E67-ch-20150616132903718,,/mnt/nas/nas3/set58/bucket75/M102E67/M102E67-ch-20150616132939839,/mnt/nas/nas3/set58/bucket75/M102E67/M102E67-ch-20150616161113424,3
M108Y15,2101,CY,GEN,10,t,t,/mnt/nas/nas3/set68/bucket43/M108Y15/M108Y15-ch-20150616132911817,/mnt/nas/nas3/set68/bucket43/M108Y15/M108Y15-ch-20150616131820764,/mnt/nas/nas3/set68/bucket43/M108Y15/M108Y15-ch-20150616132128819,/mnt/nas/nas3/set68/bucket43/M108Y15/M108Y15-ch-20150616160110586,3
M105J86,1203,MS,GEN,1,f,t,/mnt/nas/nas2/set43/bucket86/M105J86/M105J86-ch-20150617110738237,,/mnt/nas/nas2/set43/bucket86/M105J86/M105J86-ch-20150617110756032,/mnt/nas/nas2/set43/bucket86/M105J86/M105J86-ch-20150617124126108,3
M111H72,1601,CY,GEN,1,f,t,/mnt/nas/nas3/set49/bucket60/M111H72/M111H72-ch-20150617113713375,,/mnt/nas/nas3/set49/bucket60/M111H72/M111H72-ch-20150617113803829,/mnt/nas/nas3/set49/bucket60/M111H72/M111H72-ch-20150617124036662,3
M110T73,1301,CY,SC,1,f,t,/mnt/nas/nas2/set99/bucket87/M110T73/M110T73-ch-2015061711421106,,/mnt/nas/nas2/set99/bucket87/M110T73/M110T73-ch-20150617114403049,/mnt/nas/nas2/set99/bucket87/M110T73/M110T73-ch-20150617153510156,3
M103X12,1604,PH,OBC,5,f,t,/mnt/nas/nas3/set54/bucket74/M103X12/M103X12-ch-20150617122607439,,/mnt/nas/nas3/set54/bucket74/M103X12/M103X12-ch-20150617122706908,/mnt/nas/nas3/set54/bucket74/M103X12/M103X12-ch-20150617142505891,3
M111Q54,1703,PH,OBC,6,t,f,/mnt/nas/nas3/set87/bucket52/M111Q54/M111Q54-ch-20150619084107992,/mnt/nas/nas3/set87/bucket52/M111Q54/M111Q54-ch-20150619084127993,,/mnt/nas/nas3/set87/bucket52/M111Q54/M111Q54-ch-2015062010041069,3
M111B69,1403,PH,GEN,4,t,t,/mnt/nas/nas1/set62/bucket74/M111B69/M111B69-ch-2015061712345836,/mnt/nas/nas1/set62/bucket74/M111B69/M111B69-ch-20150617123508602,/mnt/nas/nas1/set62/bucket74/M111B69/M111B69-ch-201506171235185,/mnt/nas/nas1/set62/bucket74/M111B69/M111B69-ch-20150617133121395,3
M101D72,1905,MS,OBC,2,t,t,/mnt/nas/nas3/set55/bucket68/M101D72/M101D72-ch-20150617132448155,/mnt/nas/nas3/set55/bucket68/M101D72/M101D72-ch-20150617132514457,/mnt/nas/nas3/set55/bucket68/M101D72/M101D72-ch-20150617132630932,/mnt/nas/nas3/set55/bucket68/M101D72/M101D72-ch-20150617140935872,3
M102Y85,2202,PH,OBC,6,t,t,/mnt/nas/nas2/set46/bucket42/M102Y85/M102Y85-ch-20150617134201319,/mnt/nas/nas2/set46/bucket42/M102Y85/M102Y85-ch-20150617134540865,/mnt/nas/nas2/set46/bucket42/M102Y85/M102Y85-ch-20150617134608159,/mnt/nas/nas2/set46/bucket42/M102Y85/M102Y85-ch-20150617184838406,3
M104U15,1901,CY,GEN,5,t,t,/mnt/nas/nas1/set20/bucket62/M104U15/M104U15-ch-20150617140927763,/mnt/nas/nas1/set20/bucket62/M104U15/M104U15-ch-20150617140943638,/mnt/nas/nas1/set20/bucket62/M104U15/M104U15-ch-20150617140952648,/mnt/nas/nas1/set20/bucket62/M104U15/M104U15-ch-20150617145657555,3
M110T98,1501,CY,GEN,1,f,t,/mnt/nas/nas3/set61/bucket45/M110T98/M110T98-ch-20150617123430306,,/mnt/nas/nas3/set61/bucket45/M110T98/M110T98-ch-20150617123448957,/mnt/nas/nas3/set61/bucket45/M110T98/M110T98-ch-20150618231936116,3
M107W39,1903,PH,GEN,9,t,t,/mnt/nas/nas1/set89/bucket14/M107W39/M107W39-ch-20150617124531057,/mnt/nas/nas1/set89/bucket14/M107W39/M107W39-ch-20150617124541198,/mnt/nas/nas1/set89/bucket14/M107W39/M107W39-ch-20150617124550376,/mnt/nas/nas1/set89/bucket14/M107W39/M107W39-ch-20150617132127025,3
M103G41,1703,PH,GEN,3,t,t,/mnt/nas/nas2/set29/bucket11/M103G41/M103G41-ch-201506171257301,/mnt/nas/nas2/set29/bucket11/M103G41/M103G41-ch-20150617125744651,/mnt/nas/nas2/set29/bucket11/M103G41/M103G41-ch-20150617125746052,/mnt/nas/nas2/set29/bucket11/M103G41/M103G41-ch-20150618154257658,3
M102Z89,2101,CY,GEN,7,f,t,/mnt/nas/nas1/set74/bucket20/M102Z89/M102Z89-ch-20150617125244886,,/mnt/nas/nas1/set74/bucket20/M102Z89/M102Z89-ch-20150617125400633,/mnt/nas/nas1/set74/bucket20/M102Z89/M102Z89-ch-20150617175357839,3
M102E23,1301,CY,OBC,1,f,t,/mnt/nas/nas2/set68/bucket44/M102E23/M102E23-ch-20150617124700221,,/mnt/nas/nas2/set68/bucket44/M102E23/M102E23-ch-20150617124804582,/mnt/nas/nas2/set68/bucket44/M102E23/M102E23-ch-20150617182935016,3
M105S98,1401,CY,GEN,5,t,t,/mnt/nas/nas2/set19/bucket17/M105S98/M105S98-ch-20150617130125864,/mnt/nas/nas2/set19/bucket17/M105S98/M105S98-ch-20150617130251633,/mnt/nas/nas2/set19/bucket17/M105S98/M105S98-ch-20150617130342501,/mnt/nas/nas2/set19/bucket17/M105S98/M105S98-ch-20150618124855933,3
M104B69,1103,MA,GEN,1,f,t,/mnt/nas/nas3/set37/bucket55/M104B69/M104B69-ch-20150617125211328,,/mnt/nas/nas3/set37/bucket55/M104B69/M104B69-ch-20150617125228188,/mnt/nas/nas3/set37/bucket55/M104B69/M104B69-ch-20150618162344279,3
M107G79,1302,MA,GEN,2,f,t,/mnt/nas/nas3/set7/bucket54/M107G79/M107G79-ch-20150617130501455,,/mnt/nas/nas3/set7/bucket54/M107G79/M107G79-ch-20150617130605867,/mnt/nas/nas3/set7/bucket54/M107G79/M107G79-ch-2015061817141736,3
M101B64,2101,CY,SC,5,f,t,/mnt/nas/nas2/set86/bucket8/M101B64/M101B64-ch-20150617125253755,,/mnt/nas/nas2/set86/bucket8/M101B64/M101B64-ch-20150617125350276,/mnt/nas/nas2/set86/bucket8/M101B64/M101B64-ch-20150617175029267,3
M107T19,1502,MA,GEN,3,t,t,/mnt/nas/nas2/set86/bucket49/M107T19/M107T19-ch-2015061810383947,/mnt/nas/nas2/set86/bucket49/M107T19/M107T19-ch-20150618104537806,/mnt/nas/nas2/set86/bucket49/M107T19/M107T19-ch-20150618105232221,/mnt/nas/nas2/set86/bucket49/M107T19/M107T19-ch-20150619085151391,3
M108R24,1702,MA,GEN,2,t,t,/mnt/nas/nas1/set50/bucket38/M108R24/M108R24-ch-20150617130019468,/mnt/nas/nas1/set50/bucket38/M108R24/M108R24-ch-20150617130056919,/mnt/nas/nas1/set50/bucket38/M108R24/M108R24-ch-20150617130108585,/mnt/nas/nas1/set50/bucket38/M108R24/M108R24-ch-20150619130441105,3
M107H38,1904,GG,OBC,4,t,t,/mnt/nas/nas3/set15/bucket4/M107H38/M107H38-ch-2015061619500949,/mnt/nas/nas3/set15/bucket4/M107H38/M107H38-ch-20150616195055745,/mnt/nas/nas3/set15/bucket4/M107H38/M107H38-ch-2015061619511877,/mnt/nas/nas3/set15/bucket4/M107H38/M107H38-ch-20150617130442271,3
M102N74,1901,CY,OBC,6,t,t,/mnt/nas/nas1/set59/bucket14/M102N74/M102N74-ch-20150617115955501,/mnt/nas/nas1/set59/bucket14/M102N74/M102N74-ch-20150617124012256,/mnt/nas/nas1/set59/bucket14/M102N74/M102N74-ch-20150617124746312,/mnt/nas/nas1/set59/bucket14/M102N74/M102N74-ch-20150620165214423,3
M103M70,1504,MS,OBC,1,t,t,/mnt/nas/nas1/set97/bucket73/M103M70/M103M70-ch-20150617105341844,/mnt/nas/nas1/set97/bucket73/M103M70/M103M70-ch-20150617110340932,/mnt/nas/nas1/set97/bucket73/M103M70/M103M70-ch-20150617105436205,/mnt/nas/nas1/set97/bucket73/M103M70/M103M70-ch-20150617125123948,3
M104K10,1303,PH,GEN,2,t,t,/mnt/nas/nas3/set51/bucket57/M104K10/M104K10-ch-20150617124919561,/mnt/nas/nas3/set51/bucket57/M104K10/M104K10-ch-20150617124927262,/mnt/nas/nas3/set51/bucket57/M104K10/M104K10-ch-20150617124934881,/mnt/nas/nas3/set51/bucket57/M104K10/M104K10-ch-20150617150423422,3
M118J67,1502,MA,SC-PwD,3,f,f,/mnt/nas/nas3/set63/bucket21/M118J67/M118J67-ch-20150617125804589,/mnt/nas/nas3/set63/bucket21/M118J67/M118J67-ch-2015061712594673,,/mnt/nas/nas3/set63/bucket21/M118J67/M118J67-ch-20150617163041758,3
M104N74,1401,CY,GEN,5,t,t,/mnt/nas/nas3/set39/bucket34/M104N74/M104N74-ch-201506171251177,/mnt/nas/nas3/set39/bucket34/M104N74/M104N74-ch-20150617125314564,/mnt/nas/nas3/set39/bucket34/M104N74/M104N74-ch-2015061712544816,/mnt/nas/nas3/set39/bucket34/M104N74/M104N74-ch-20150620184924096,3
M102F82,1401,CY,OBC,4,t,t,/mnt/nas/nas1/set20/bucket53/M102F82/M102F82-ch-20150617113635714,/mnt/nas/nas1/set20/bucket53/M102F82/M102F82-ch-20150617114230826,/mnt/nas/nas1/set20/bucket53/M102F82/M102F82-ch-20150617113826617,/mnt/nas/nas1/set20/bucket53/M102F82/M102F82-ch-20150617130841766,3
M109W77,1201,GG,OBC,1,f,t,/mnt/nas/nas2/set12/bucket33/M109W77/M109W77-ch-20150617130243145,,/mnt/nas/nas2/set12/bucket33/M109W77/M109W77-ch-2015061713035207,/mnt/nas/nas2/set12/bucket33/M109W77/M109W77-ch-20150617133403374,3
M106H24,2401,CY,GEN,12,t,f,/mnt/nas/nas2/set21/bucket35/M106H24/M106H24-ch-20150617125913483,/mnt/nas/nas2/set21/bucket35/M106H24/M106H24-ch-20150617125956419,,/mnt/nas/nas2/set21/bucket35/M106H24/M106H24-ch-20150619152358224,3
M113Z20,1303,PH,SC,3,t,t,/mnt/nas/nas2/set10/bucket62/M113Z20/M113Z20-ch-20150617125408592,/mnt/nas/nas2/set10/bucket62/M113Z20/M113Z20-ch-20150617125457998,/mnt/nas/nas2/set10/bucket62/M113Z20/M113Z20-ch-20150617125538032,/mnt/nas/nas2/set10/bucket62/M113Z20/M113Z20-ch-20150617203302982,3
M101G31,1403,PH,GEN,2,f,t,/mnt/nas/nas1/set77/bucket2/M101G31/M101G31-ch-20150617115426959,,/mnt/nas/nas1/set77/bucket2/M101G31/M101G31-ch-20150617115515696,/mnt/nas/nas1/set77/bucket2/M101G31/M101G31-ch-20150617130253929,3
M106D33,1802,BT,GEN,2,t,t,/mnt/nas/nas1/set72/bucket38/M106D33/M106D33-ch-20150617124213397,/mnt/nas/nas1/set72/bucket38/M106D33/M106D33-ch-2015061712424115,/mnt/nas/nas1/set72/bucket38/M106D33/M106D33-ch-20150617124250706,/mnt/nas/nas1/set72/bucket38/M106D33/M106D33-ch-20150617172501461,3
M112N86,2301,MA,OBC,4,t,t,/mnt/nas/nas1/set97/bucket29/M112N86/M112N86-ch-20150617121708459,/mnt/nas/nas1/set97/bucket29/M112N86/M112N86-ch-20150617121750083,/mnt/nas/nas1/set97/bucket29/M112N86/M112N86-ch-20150617121759893,/mnt/nas/nas1/set97/bucket29/M112N86/M112N86-ch-20150617135102019,3
M105J19,1205,CY,SC,2,t,t,/mnt/nas/nas2/set53/bucket26/M105J19/M105J19-ch-20150617145415327,/mnt/nas/nas2/set53/bucket26/M105J19/M105J19-ch-20150617145424364,/mnt/nas/nas2/set53/bucket26/M105J19/M105J19-ch-20150617145431465,/mnt/nas/nas2/set53/bucket26/M105J19/M105J19-ch-20150617204954628,3
M111Y49,1902,MA,GEN,6,t,t,/mnt/nas/nas2/set97/bucket87/M111Y49/M111Y49-ch-20150617150206357,/mnt/nas/nas2/set97/bucket87/M111Y49/M111Y49-ch-20150617150222066,/mnt/nas/nas2/set97/bucket87/M111Y49/M111Y49-ch-20150617150238659,/mnt/nas/nas2/set97/bucket87/M111Y49/M111Y49-ch-20150617170828586,3
M103N75,2201,CY,SC,11,t,t,/mnt/nas/nas2/set95/bucket9/M103N75/M103N75-ch-20150617151216598,/mnt/nas/nas2/set95/bucket9/M103N75/M103N75-ch-20150617151221597,/mnt/nas/nas2/set95/bucket9/M103N75/M103N75-ch-20150617151229276,/mnt/nas/nas2/set95/bucket9/M103N75/M103N75-ch-20150618170554062,3
M110U10,1205,CY,SC,1,t,t,/mnt/nas/nas1/set28/bucket30/M110U10/M110U10-ch-20150617144417579,/mnt/nas/nas1/set28/bucket30/M110U10/M110U10-ch-20150617144427419,/mnt/nas/nas1/set28/bucket30/M110U10/M110U10-ch-20150617144435667,/mnt/nas/nas1/set28/bucket30/M110U10/M110U10-ch-20150618191801842,3
M102Y61,1803,CY,GEN,4,t,t,/mnt/nas/nas2/set2/bucket99/M102Y61/M102Y61-ch-20150617150506356,/mnt/nas/nas2/set2/bucket99/M102Y61/M102Y61-ch-20150617150543942,/mnt/nas/nas2/set2/bucket99/M102Y61/M102Y61-ch-20150617150610944,/mnt/nas/nas2/set2/bucket99/M102Y61/M102Y61-ch-2015061918202629,3
M101Z24,1205,CY,GEN,1,f,t,/mnt/nas/nas3/set54/bucket1/M101Z24/M101Z24-ch-20150617130508598,,/mnt/nas/nas3/set54/bucket1/M101Z24/M101Z24-ch-20150617130528234,/mnt/nas/nas3/set54/bucket1/M101Z24/M101Z24-ch-2015061714450592,3
M110V70,1701,CY,GEN,5,t,t,/mnt/nas/nas1/set62/bucket66/M110V70/M110V70-ch-20150617145237122,/mnt/nas/nas1/set62/bucket66/M110V70/M110V70-ch-20150617145330835,/mnt/nas/nas1/set62/bucket66/M110V70/M110V70-ch-20150617145340165,/mnt/nas/nas1/set62/bucket66/M110V70/M110V70-ch-20150618192100588,3
M102G34,1207,PH,OBC,2,t,t,/mnt/nas/nas3/set32/bucket27/M102G34/M102G34-ch-20150617144144479,/mnt/nas/nas3/set32/bucket27/M102G34/M102G34-ch-20150617144201358,/mnt/nas/nas3/set32/bucket27/M102G34/M102G34-ch-20150617144211573,/mnt/nas/nas3/set32/bucket27/M102G34/M102G34-ch-20150617151526375,3
M104F60,1402,MA,OBC,6,t,t,/mnt/nas/nas2/set88/bucket63/M104F60/M104F60-ch-2015061614404355,/mnt/nas/nas2/set88/bucket63/M104F60/M104F60-ch-20150616144100302,/mnt/nas/nas2/set88/bucket63/M104F60/M104F60-ch-20150616144114048,/mnt/nas/nas2/set88/bucket63/M104F60/M104F60-ch-20150617152252555,3
M116Q55,2401,CY,GEN,7,t,t,/mnt/nas/nas2/set71/bucket20/M116Q55/M116Q55-ch-20150617135115663,/mnt/nas/nas2/set71/bucket20/M116Q55/M116Q55-ch-20150617135142473,/mnt/nas/nas2/set71/bucket20/M116Q55/M116Q55-ch-20150617135149718,/mnt/nas/nas2/set71/bucket20/M116Q55/M116Q55-ch-20150617140809375,3
M107E46,2302,CY,OBC,11,t,t,/mnt/nas/nas1/set58/bucket29/M107E46/M107E46-ch-20150619084804834,/mnt/nas/nas1/set58/bucket29/M107E46/M107E46-ch-20150619085210715,/mnt/nas/nas1/set58/bucket29/M107E46/M107E46-ch-20150619085231351,/mnt/nas/nas1/set58/bucket29/M107E46/M107E46-ch-201506200917033,3
M101Y56,1203,MS,GEN,1,f,t,/mnt/nas/nas3/set63/bucket94/M101Y56/M101Y56-ch-2015061723424581,,/mnt/nas/nas3/set63/bucket94/M101Y56/M101Y56-ch-20150617234252189,/mnt/nas/nas3/set63/bucket94/M101Y56/M101Y56-ch-20150618181534184,3
