application_id, Seat_allotted, Paper, Quota, Choice_no, Rank, Marks, Round, isProvisional, StatusId, autoUpgrade, acceptancePath, declarationPath, undertakingPath, challanPath, isSupernumeri
M104K10, 1303, PH, GEN, 2, 63, 45.67, round3, true, 4, true, /mnt/nas/nas3/set51/bucket57/M104K10/M104K10-ch-20150617124919561, /mnt/nas/nas3/set51/bucket57/M104K10/M104K10-ch-20150617124927262, /mnt/nas/nas3/set51/bucket57/M104K10/M104K10-ch-20150617124934881, /mnt/nas/nas3/set51/bucket57/M104K10/M104K10-ch-20150617150423422, false
M109J64, 1601, CY, GEN, 4, 63, 64.33, round3, true, 3, false, /mnt/nas/nas1/set66/bucket14/M109J64/M109J64-ch-20150617193727952, null, /mnt/nas/nas1/set66/bucket14/M109J64/M109J64-ch-20150617193749607, /mnt/nas/nas1/set66/bucket14/M109J64/M109J64-ch-20150619201836018, false
M108K96, 1602, GG, OBC, 2, 63, 63.33, round3, true, 4, true, /mnt/nas/nas3/set54/bucket69/M108K96/M108K96-ch-20150616190720385, /mnt/nas/nas3/set54/bucket69/M108K96/M108K96-ch-20150616190804548, /mnt/nas/nas3/set54/bucket69/M108K96/M108K96-ch-20150616190817947, /mnt/nas/nas3/set54/bucket69/M108K96/M108K96-ch-20150617183409405, false
M101P74, 1602, GG, OBC, 2, 64, 62.67, round3, true, 3, false, /mnt/nas/nas3/set28/bucket68/M101P74/M101P74-ch-20150617083323649, null, /mnt/nas/nas3/set28/bucket68/M101P74/M101P74-ch-20150617084843189, /mnt/nas/nas3/set28/bucket68/M101P74/M101P74-ch-20150617180622353, false
M107X22, 1602, GG, OBC, 1, 64, 62.67, round3, true, 3, false, /mnt/nas/nas1/set23/bucket46/M107X22/M107X22-ch-20150618114750085, null, /mnt/nas/nas1/set23/bucket46/M107X22/M107X22-ch-20150618123932551, /mnt/nas/nas1/set23/bucket46/M107X22/M107X22-ch-20150618191536153, false
M101N45, 1204, BT, OBC, 1, 64, 34.67, round3, true, 3, false, /mnt/nas/nas3/set10/bucket36/M101N45/M101N45-ch-20150616213938853, null, /mnt/nas/nas3/set10/bucket36/M101N45/M101N45-ch-20150616213512386, /mnt/nas/nas3/set10/bucket36/M101N45/M101N45-ch-20150617171204423, false
M106G96, 1702, MA, GEN, 3, 64, 47.33, round3, true, 4, true, /mnt/nas/nas3/set87/bucket3/M106G96/M106G96-ch-20150617171356723, /mnt/nas/nas3/set87/bucket3/M106G96/M106G96-ch-20150617171657362, /mnt/nas/nas3/set87/bucket3/M106G96/M106G96-ch-20150617171706977, /mnt/nas/nas3/set87/bucket3/M106G96/M106G96-ch-2015061812303671, false
M105D39, 1503, PH, GEN, 2, 64, 45.67, round3, true, 3, false, /mnt/nas/nas3/set11/bucket92/M105D39/M105D39-ch-20150701112632747, null, /mnt/nas/nas3/set11/bucket92/M105D39/M105D39-ch-20150701112731414, /mnt/nas/nas3/set11/bucket92/M105D39/M105D39-ch-20150618114346269, false
M106G94, 1601, CY, GEN, 1, 64, 64, round3, true, 3, false, /mnt/nas/nas1/set16/bucket14/M106G94/M106G94-ch-2015061621400872, null, /mnt/nas/nas1/set16/bucket14/M106G94/M106G94-ch-20150616214032709, /mnt/nas/nas1/set16/bucket14/M106G94/M106G94-ch-201506182135139, false
M106W68, 1206, MA, OBC, 2, 65, 47, round3, true, 3, false, /mnt/nas/nas1/set3/bucket22/M106W68/M106W68-ch-20150617104829819, null, /mnt/nas/nas1/set3/bucket22/M106W68/M106W68-ch-20150617105008195, /mnt/nas/nas1/set3/bucket22/M106W68/M106W68-ch-20150618190906962, false
M101A17, 1303, PH, GEN, 1, 65, 45.33, round3, true, 3, false, /mnt/nas/nas3/set7/bucket45/M101A17/M101A17-ch-20150616184139995, null, /mnt/nas/nas3/set7/bucket45/M101A17/M101A17-ch-20150616184348325, /mnt/nas/nas3/set7/bucket45/M101A17/M101A17-ch-20150619193910916, false
M105W89, 1501, CY, OBC, 1, 65, 64, round3, true, 3, false, /mnt/nas/nas3/set9/bucket1/M105W89/M105W89-ch-20150616205751265, null, /mnt/nas/nas3/set9/bucket1/M105W89/M105W89-ch-20150616205812434, /mnt/nas/nas3/set9/bucket1/M105W89/M105W89-ch-20150617122402445, false
M110T13, 1301, CY, GEN, 3, 66, 64, round3, true, 4, true, /mnt/nas/nas3/set45/bucket92/M110T13/M110T13-ch-20150616211759561, /mnt/nas/nas3/set45/bucket92/M110T13/M110T13-ch-20150616211845295, /mnt/nas/nas3/set45/bucket92/M110T13/M110T13-ch-20150616211852107, /mnt/nas/nas3/set45/bucket92/M110T13/M110T13-ch-20150617131621232, false
M105H66, 1904, GG, GEN, 4, 66, 62.67, round3, true, 4, true, /mnt/nas/nas3/set3/bucket3/M105H66/M105H66-ch-20150617202248322, /mnt/nas/nas3/set3/bucket3/M105H66/M105H66-ch-20150617202219642, /mnt/nas/nas3/set3/bucket3/M105H66/M105H66-ch-20150617202145904, /mnt/nas/nas3/set3/bucket3/M105H66/M105H66-ch-20150618195041916, false
M107E16, 1302, MA, GEN, 1, 66, 47, round3, true, 3, false, /mnt/nas/nas3/set51/bucket53/M107E16/M107E16-ch-20150617130934846, null, /mnt/nas/nas3/set51/bucket53/M107E16/M107E16-ch-20150617131131832, /mnt/nas/nas3/set51/bucket53/M107E16/M107E16-ch-20150617183550718, false
M102M24, 1302, MA, GEN, 4, 66, 47, round3, true, 4, true, /mnt/nas/nas1/set91/bucket73/M102M24/M102M24-ch-20150617122306056, /mnt/nas/nas1/set91/bucket73/M102M24/M102M24-ch-20150617122346392, /mnt/nas/nas1/set91/bucket73/M102M24/M102M24-ch-20150617122413846, /mnt/nas/nas1/set91/bucket73/M102M24/M102M24-ch-20150617134205373, false
M101S25, 1301, CY, GEN, 3, 67, 63.67, round3, true, 4, true, /mnt/nas/nas2/set38/bucket42/M101S25/M101S25-ch-20150616223522689, /mnt/nas/nas2/set38/bucket42/M101S25/M101S25-ch-2015061622360667, /mnt/nas/nas2/set38/bucket42/M101S25/M101S25-ch-20150616223652146, /mnt/nas/nas2/set38/bucket42/M101S25/M101S25-ch-20150617204041831, false
M115W93, 1904, GG, GEN, 4, 67, 62.33, round3, true, 4, true, /mnt/nas/nas1/set90/bucket38/M115W93/M115W93-ch-20150618105259173, /mnt/nas/nas1/set90/bucket38/M115W93/M115W93-ch-20150618105336261, /mnt/nas/nas1/set90/bucket38/M115W93/M115W93-ch-20150618105437444, /mnt/nas/nas1/set90/bucket38/M115W93/M115W93-ch-20150618113613788, false
M107C16, 1604, PH, GEN, 3, 67, 45, round3, true, 3, false, /mnt/nas/nas1/set83/bucket6/M107C16/M107C16-ch-20150618003724055, null, /mnt/nas/nas1/set83/bucket6/M107C16/M107C16-ch-20150618003841351, /mnt/nas/nas1/set83/bucket6/M107C16/M107C16-ch-20150618124638452, false
M107K68, 1605, GG, GEN, 1, 68, 62, round3, true, 3, false, /mnt/nas/nas1/set40/bucket94/M107K68/M107K68-ch-20150617132637523, null, /mnt/nas/nas1/set40/bucket94/M107K68/M107K68-ch-20150617132723979, /mnt/nas/nas1/set40/bucket94/M107K68/M107K68-ch-20150617141001006, false
M103B19, 1205, CY, OBC, 1, 68, 63.67, round3, true, 3, false, /mnt/nas/nas3/set66/bucket11/M103B19/M103B19-ch-20150617103316121, null, /mnt/nas/nas3/set66/bucket11/M103B19/M103B19-ch-20150617103329966, /mnt/nas/nas3/set66/bucket11/M103B19/M103B19-ch-20150619101650844, false
M102K19, 1505, PH, GEN, 2, 68, 45, round3, false, 4, true, /mnt/nas/nas1/set5/bucket55/M102K19/M102K19-ch-20150617093511415, /mnt/nas/nas1/set5/bucket55/M102K19/M102K19-ch-20150617093553794, null, /mnt/nas/nas1/set5/bucket55/M102K19/M102K19-ch-20150618112153341, false
M106U42, 1301, CY, GEN, 1, 68, 63.67, round3, false, 3, false, /mnt/nas/nas3/set57/bucket55/M106U42/M106U42-ch-20150617131618383, null, null, /mnt/nas/nas3/set57/bucket55/M106U42/M106U42-ch-20150617143626364, false
M101T64, 1302, MA, GEN, 2, 68, 47, round3, true, 3, false, /mnt/nas/nas3/set68/bucket52/M101T64/M101T64-ch-20150616204329006, null, /mnt/nas/nas3/set68/bucket52/M101T64/M101T64-ch-20150616204359813, /mnt/nas/nas3/set68/bucket52/M101T64/M101T64-ch-20150617194501919, false
M107Z95, 1303, PH, GEN, 1, 69, 44.67, round3, true, 3, false, /mnt/nas/nas2/set4/bucket4/M107Z95/M107Z95-ch-20150616173544402, null, /mnt/nas/nas2/set4/bucket4/M107Z95/M107Z95-ch-20150616173603996, /mnt/nas/nas2/set4/bucket4/M107Z95/M107Z95-ch-20150617132301641, false
M107K56, 1502, MA, GEN, 2, 69, 47, round3, true, 4, true, /mnt/nas/nas1/set95/bucket67/M107K56/M107K56-ch-20150617121724454, /mnt/nas/nas1/set95/bucket67/M107K56/M107K56-ch-20150617121812546, /mnt/nas/nas1/set95/bucket67/M107K56/M107K56-ch-2015061809440541, /mnt/nas/nas1/set95/bucket67/M107K56/M107K56-ch-20150620163746752, false
M106N70, 1605, GG, GEN, 4, 69, 62, round3, true, 4, true, /mnt/nas/nas1/set37/bucket85/M106N70/M106N70-ch-20150617080218984, /mnt/nas/nas1/set37/bucket85/M106N70/M106N70-ch-20150617080256153, /mnt/nas/nas1/set37/bucket85/M106N70/M106N70-ch-20150617080225426, /mnt/nas/nas1/set37/bucket85/M106N70/M106N70-ch-20150617115306352, false
M112E94, 1503, PH, GEN, 1, 69, 44.67, round3, false, 3, false, /mnt/nas/nas1/set38/bucket35/M112E94/M112E94-ch-20150702204005271, null, null, /mnt/nas/nas1/set38/bucket35/M112E94/M112E94-ch-20150618111713098, false
M105H62, 1602, GG, OBC, 2, 69, 62, round3, true, 3, false, /mnt/nas/nas2/set77/bucket38/M105H62/M105H62-ch-20150617113956422, null, /mnt/nas/nas2/set77/bucket38/M105H62/M105H62-ch-20150617114103805, /mnt/nas/nas2/set77/bucket38/M105H62/M105H62-ch-20150617204638476, false
M111Y81, 1301, CY, GEN, 1, 70, 63.67, round3, true, 3, false, /mnt/nas/nas1/set27/bucket40/M111Y81/M111Y81-ch-20150616203153443, null, /mnt/nas/nas1/set27/bucket40/M111Y81/M111Y81-ch-20150616203206165, /mnt/nas/nas1/set27/bucket40/M111Y81/M111Y81-ch-20150617153108083, false
M117V20, 1301, CY, GEN, 1, 70, 63.67, round3, false, 3, false, /mnt/nas/nas3/set98/bucket75/M117V20/M117V20-ch-20150617201001789, null, null, /mnt/nas/nas3/set98/bucket75/M117V20/M117V20-ch-20150618112710368, false
M101R87, 1502, MA, GEN, 2, 70, 46.67, round3, false, 3, false, /mnt/nas/nas1/set91/bucket81/M101R87/M101R87-ch-20150616114306597, /mnt/nas/nas1/set91/bucket81/M101R87/M101R87-ch-20150616114317249, null, /mnt/nas/nas1/set91/bucket81/M101R87/M101R87-ch-20150617193042134, false
M112X97, 1302, MA, GEN, 1, 71, 46.33, round3, true, 3, false, /mnt/nas/nas2/set12/bucket31/M112X97/M112X97-ch-20150617111221395, null, /mnt/nas/nas2/set12/bucket31/M112X97/M112X97-ch-20150617111315608, /mnt/nas/nas2/set12/bucket31/M112X97/M112X97-ch-20150617230528151, false
M116E78, 1214, MA, GEN, 3, 71, 46.33, round3, true, 4, true, /mnt/nas/nas1/set88/bucket24/M116E78/M116E78-ch-20150616223937413, /mnt/nas/nas1/set88/bucket24/M116E78/M116E78-ch-20150616224041816, /mnt/nas/nas1/set88/bucket24/M116E78/M116E78-ch-20150616224134664, /mnt/nas/nas1/set88/bucket24/M116E78/M116E78-ch-20150618220619968, false
M109F45, 1602, GG, OBC, 2, 72, 61.67, round3, true, 3, false, /mnt/nas/nas1/set87/bucket20/M109F45/M109F45-ch-20150617131049785, null, /mnt/nas/nas1/set87/bucket20/M109F45/M109F45-ch-20150617131136552, /mnt/nas/nas1/set87/bucket20/M109F45/M109F45-ch-20150617180020146, false
M109A77, 1503, PH, GEN, 2, 72, 44.67, round3, false, 3, true, null, null, null, /mnt/nas/nas3/set44/bucket21/M109A77/M109A77-ch-2015061820190387, false
M104J23, 1301, CY, GEN, 4, 72, 63.67, round3, true, 3, false, /mnt/nas/nas3/set88/bucket45/M104J23/M104J23-ch-20150618151716773, null, /mnt/nas/nas3/set88/bucket45/M104J23/M104J23-ch-20150618152111806, /mnt/nas/nas3/set88/bucket45/M104J23/M104J23-ch-20150618155153203, false
M103Y50, 1605, GG, GEN, 6, 72, 61.67, round3, true, 4, true, /mnt/nas/nas1/set25/bucket92/M103Y50/M103Y50-ch-20150616213346406, /mnt/nas/nas1/set25/bucket92/M103Y50/M103Y50-ch-20150616213459001, /mnt/nas/nas1/set25/bucket92/M103Y50/M103Y50-ch-20150616213618409, /mnt/nas/nas1/set25/bucket92/M103Y50/M103Y50-ch-2015061820041135, false
M104U85, 1503, PH, OBC, 1, 73, 44.33, round3, true, 3, false, /mnt/nas/nas3/set17/bucket71/M104U85/M104U85-ch-2015061812084468, null, /mnt/nas/nas3/set17/bucket71/M104U85/M104U85-ch-20150618120953459, /mnt/nas/nas3/set17/bucket71/M104U85/M104U85-ch-20150618144415519, false
M107V92, 1202, PH, GEN, 1, 73, 44.33, round3, true, 3, false, /mnt/nas/nas2/set1/bucket35/M107V92/M107V92-ch-20150616142228212, null, /mnt/nas/nas2/set1/bucket35/M107V92/M107V92-ch-20150616142351075, /mnt/nas/nas2/set1/bucket35/M107V92/M107V92-ch-20150617112245804, false
M106P61, 1303, PH, GEN, 1, 73, 44.33, round3, false, 3, false, /mnt/nas/nas1/set17/bucket29/M106P61/M106P61-ch-20150617122601526, null, null, /mnt/nas/nas1/set17/bucket29/M106P61/M106P61-ch-20150618113308721, false
M102R63, 1214, MA, GEN, 2, 73, 46.33, round3, false, 3, false, /mnt/nas/nas1/set23/bucket6/M102R63/M102R63-ch-20150630144836489, null, null, /mnt/nas/nas1/set23/bucket6/M102R63/M102R63-ch-20150619170939386, false
M105W24, 1205, CY, OBC, 1, 73, 63.33, round3, true, 3, false, /mnt/nas/nas1/set58/bucket99/M105W24/M105W24-ch-2015061619574794, null, /mnt/nas/nas1/set58/bucket99/M105W24/M105W24-ch-20150616195729549, /mnt/nas/nas1/set58/bucket99/M105W24/M105W24-ch-20150620204350686, false
M104X11, 1504, MS, OBC, 1, 73, 43.33, round3, true, 3, false, /mnt/nas/nas2/set66/bucket53/M104X11/M104X11-ch-20150616205038724, null, /mnt/nas/nas2/set66/bucket53/M104X11/M104X11-ch-20150616205107984, /mnt/nas/nas2/set66/bucket53/M104X11/M104X11-ch-20150617114330923, false
M101X68, 1701, CY, GEN, 3, 73, 63.33, round3, true, 3, false, /mnt/nas/nas1/set77/bucket53/M101X68/M101X68-ch-2015061710431227, null, /mnt/nas/nas1/set77/bucket53/M101X68/M101X68-ch-20150617104334243, /mnt/nas/nas1/set77/bucket53/M101X68/M101X68-ch-20150618132236231, false
M106Y24, 1206, MA, OBC, 1, 73, 46.33, round3, true, 3, false, /mnt/nas/nas3/set22/bucket21/M106Y24/M106Y24-ch-20150616172012146, null, /mnt/nas/nas3/set22/bucket21/M106Y24/M106Y24-ch-20150616172151596, /mnt/nas/nas3/set22/bucket21/M106Y24/M106Y24-ch-20150618075027456, false
M118U34, 1802, BT, OBC, 1, 74, 33, round3, true, 3, false, /mnt/nas/nas2/set60/bucket64/M118U34/M118U34-ch-20150618202329153, null, /mnt/nas/nas2/set60/bucket64/M118U34/M118U34-ch-20150618202539533, /mnt/nas/nas2/set60/bucket64/M118U34/M118U34-ch-20150619124852376, false
M106U95, 1201, GG, SC, 1, 74, 61.33, round3, true, 3, false, /mnt/nas/nas3/set40/bucket95/M106U95/M106U95-ch-2015061810011812, null, /mnt/nas/nas3/set40/bucket95/M106U95/M106U95-ch-20150618100236931, /mnt/nas/nas3/set40/bucket95/M106U95/M106U95-ch-20150618104055407, false
M103M66, 1301, CY, GEN, 3, 75, 63.33, round3, true, 4, true, /mnt/nas/nas3/set39/bucket40/M103M66/M103M66-ch-20150617102747678, /mnt/nas/nas3/set39/bucket40/M103M66/M103M66-ch-20150617102800403, /mnt/nas/nas3/set39/bucket40/M103M66/M103M66-ch-20150617102812187, /mnt/nas/nas3/set39/bucket40/M103M66/M103M66-ch-20150617122807249, false
M111J82, 1802, BT, OBC, 1, 76, 33, round3, true, 3, false, /mnt/nas/nas2/set20/bucket49/M111J82/M111J82-ch-20150617101211374, null, /mnt/nas/nas2/set20/bucket49/M111J82/M111J82-ch-20150617101305059, /mnt/nas/nas2/set20/bucket49/M111J82/M111J82-ch-20150617124258816, false
M104R41, 1502, MA, GEN, 2, 76, 46.33, round3, true, 3, false, /mnt/nas/nas2/set61/bucket25/M104R41/M104R41-ch-20150616153814023, null, /mnt/nas/nas2/set61/bucket25/M104R41/M104R41-ch-20150616153819768, /mnt/nas/nas2/set61/bucket25/M104R41/M104R41-ch-20150620173237622, false
M111P55, 1601, CY, GEN, 3, 76, 63, round3, true, 4, true, /mnt/nas/nas2/set89/bucket58/M111P55/M111P55-ch-20150617200151107, /mnt/nas/nas2/set89/bucket58/M111P55/M111P55-ch-20150617200221352, /mnt/nas/nas2/set89/bucket58/M111P55/M111P55-ch-20150617200228335, /mnt/nas/nas2/set89/bucket58/M111P55/M111P55-ch-2015062009051953, false
M103M30, 1215, PH, GEN, 2, 76, 44.33, round3, true, 3, false, /mnt/nas/nas3/set3/bucket14/M103M30/M103M30-ch-2015061719000086, null, /mnt/nas/nas3/set3/bucket14/M103M30/M103M30-ch-20150617190100097, /mnt/nas/nas3/set3/bucket14/M103M30/M103M30-ch-20150619161618542, false
M104H16, 1206, MA, OBC, 2, 77, 46, round3, true, 4, true, /mnt/nas/nas3/set38/bucket20/M104H16/M104H16-ch-20150619102110011, /mnt/nas/nas3/set38/bucket20/M104H16/M104H16-ch-20150619102407328, /mnt/nas/nas3/set38/bucket20/M104H16/M104H16-ch-20150619102613061, /mnt/nas/nas3/set38/bucket20/M104H16/M104H16-ch-20150619112507455, false
M101Y36, 1604, PH, GEN, 3, 77, 44, round3, true, 4, true, /mnt/nas/nas1/set28/bucket45/M101Y36/M101Y36-ch-20150616204822266, /mnt/nas/nas1/set28/bucket45/M101Y36/M101Y36-ch-20150616210341328, /mnt/nas/nas1/set28/bucket45/M101Y36/M101Y36-ch-20150616210447158, /mnt/nas/nas1/set28/bucket45/M101Y36/M101Y36-ch-20150619141008823, false
M109G88, 1505, PH, GEN, 1, 77, 44, round3, true, 3, false, /mnt/nas/nas3/set90/bucket56/M109G88/M109G88-ch-20150616220848295, null, /mnt/nas/nas3/set90/bucket56/M109G88/M109G88-ch-20150616220934587, /mnt/nas/nas3/set90/bucket56/M109G88/M109G88-ch-20150617144957384, false
M107E12, 1701, CY, GEN, 2, 77, 63, round3, true, 4, true, /mnt/nas/nas2/set96/bucket56/M107E12/M107E12-ch-20150617104934018, /mnt/nas/nas2/set96/bucket56/M107E12/M107E12-ch-20150617104942253, /mnt/nas/nas2/set96/bucket56/M107E12/M107E12-ch-20150617104949734, /mnt/nas/nas2/set96/bucket56/M107E12/M107E12-ch-20150618115904133, false
M102D31, 1302, MA, GEN, 2, 78, 46, round3, true, 3, false, /mnt/nas/nas3/set26/bucket83/M102D31/M102D31-ch-20150616191350548, null, /mnt/nas/nas3/set26/bucket83/M102D31/M102D31-ch-20150616191453271, /mnt/nas/nas3/set26/bucket83/M102D31/M102D31-ch-20150618181402745, false
M107K66, 1601, CY, GEN, 4, 78, 63, round3, true, 3, false, /mnt/nas/nas1/set81/bucket28/M107K66/M107K66-ch-20150617112521745, /mnt/nas/nas1/set81/bucket28/M107K66/M107K66-ch-20150617112449742, /mnt/nas/nas1/set81/bucket28/M107K66/M107K66-ch-20150617112637336, /mnt/nas/nas1/set81/bucket28/M107K66/M107K66-ch-20150618111313452, false
M110X97, 1101, BT, OBC, 1, 78, 32.33, round3, true, 3, false, /mnt/nas/nas1/set45/bucket39/M110X97/M110X97-ch-2015061621432734, null, /mnt/nas/nas1/set45/bucket39/M110X97/M110X97-ch-20150616214534433, /mnt/nas/nas1/set45/bucket39/M110X97/M110X97-ch-20150617164442405, false
M105D15, 1201, GG, SC, 1, 78, 60.33, round3, true, 3, false, /mnt/nas/nas1/set31/bucket43/M105D15/M105D15-ch-20150616172612931, null, /mnt/nas/nas1/set31/bucket43/M105D15/M105D15-ch-20150616172626729, /mnt/nas/nas1/set31/bucket43/M105D15/M105D15-ch-20150617232417006, false
M103G69, 1301, CY, GEN, 2, 79, 62.67, round3, true, 3, false, /mnt/nas/nas1/set99/bucket22/M103G69/M103G69-ch-20150618101043409, null, /mnt/nas/nas1/set99/bucket22/M103G69/M103G69-ch-2015061810185084, /mnt/nas/nas1/set99/bucket22/M103G69/M103G69-ch-20150619172012277, false
M110C80, 1801, GG, OBC, 2, 79, 60, round3, true, 3, false, /mnt/nas/nas3/set45/bucket72/M110C80/M110C80-ch-20150616154601811, null, /mnt/nas/nas3/set45/bucket72/M110C80/M110C80-ch-20150616154620163, /mnt/nas/nas3/set45/bucket72/M110C80/M110C80-ch-20150617140336402, false
M109J50, 1303, PH, GEN, 3, 79, 44, round3, false, 4, true, /mnt/nas/nas1/set84/bucket74/M109J50/M109J50-ch-20150617120744831, /mnt/nas/nas1/set84/bucket74/M109J50/M109J50-ch-20150617120922795, null, /mnt/nas/nas1/set84/bucket74/M109J50/M109J50-ch-20150619223414719, false
M106K13, 1302, MA, GEN, 3, 79, 46, round3, false, 3, false, /mnt/nas/nas1/set43/bucket21/M106K13/M106K13-ch-20150618100935468, null, null, /mnt/nas/nas1/set43/bucket21/M106K13/M106K13-ch-2015061916161462, false
M104W12, 1601, CY, GEN, 3, 79, 62.67, round3, true, 3, false, /mnt/nas/nas3/set38/bucket66/M104W12/M104W12-ch-2015061712011842, null, /mnt/nas/nas3/set38/bucket66/M104W12/M104W12-ch-20150617120204012, /mnt/nas/nas3/set38/bucket66/M104W12/M104W12-ch-20150617134110942, false
M102M12, 1502, MA, GEN, 2, 80, 45.67, round3, false, 3, false, /mnt/nas/nas2/set11/bucket12/M102M12/M102M12-ch-201506161251329, null, null, /mnt/nas/nas2/set11/bucket12/M102M12/M102M12-ch-201506181213198, false
M106Y52, 1801, GG, OBC, 3, 80, 60, round3, true, 4, true, /mnt/nas/nas3/set39/bucket25/M106Y52/M106Y52-ch-20150617151205283, /mnt/nas/nas3/set39/bucket25/M106Y52/M106Y52-ch-20150617151507318, /mnt/nas/nas3/set39/bucket25/M106Y52/M106Y52-ch-20150617151531804, /mnt/nas/nas3/set39/bucket25/M106Y52/M106Y52-ch-20150617154637823, false
M117R70, 1302, MA, GEN, 1, 80, 45.67, round3, true, 3, false, /mnt/nas/nas3/set34/bucket13/M117R70/M117R70-ch-2015061620344292, null, /mnt/nas/nas3/set34/bucket13/M117R70/M117R70-ch-20150616203510289, /mnt/nas/nas3/set34/bucket13/M117R70/M117R70-ch-20150617195529362, false
M104K64, 1703, PH, GEN, 1, 80, 43.67, round3, true, 3, false, /mnt/nas/nas1/set99/bucket81/M104K64/M104K64-ch-20150617201854435, null, /mnt/nas/nas1/set99/bucket81/M104K64/M104K64-ch-20150617203318604, /mnt/nas/nas1/set99/bucket81/M104K64/M104K64-ch-20150618125026242, false
M115A20, 1302, MA, GEN, 1, 80, 45.67, round3, true, 3, false, /mnt/nas/nas3/set36/bucket54/M115A20/M115A20-ch-20150617124408093, null, /mnt/nas/nas3/set36/bucket54/M115A20/M115A20-ch-20150617124419978, /mnt/nas/nas3/set36/bucket54/M115A20/M115A20-ch-20150617151715381, false
M107F17, 1801, GG, OBC, 3, 80, 60, round3, true, 3, false, /mnt/nas/nas1/set55/bucket21/M107F17/M107F17-ch-20150617105705845, null, /mnt/nas/nas1/set55/bucket21/M107F17/M107F17-ch-20150617105748271, /mnt/nas/nas1/set55/bucket21/M107F17/M107F17-ch-20150617143131974, false
M102C51, 1303, PH, GEN, 3, 81, 43.67, round3, true, 4, true, /mnt/nas/nas2/set86/bucket79/M102C51/M102C51-ch-20150617120029169, /mnt/nas/nas2/set86/bucket79/M102C51/M102C51-ch-20150617120137085, /mnt/nas/nas2/set86/bucket79/M102C51/M102C51-ch-20150617120248522, /mnt/nas/nas2/set86/bucket79/M102C51/M102C51-ch-20150617152941975, false
M104P59, 1701, CY, GEN, 2, 81, 62.67, round3, true, 4, true, /mnt/nas/nas2/set76/bucket6/M104P59/M104P59-ch-20150617122348933, /mnt/nas/nas2/set76/bucket6/M104P59/M104P59-ch-20150617122421481, /mnt/nas/nas2/set76/bucket6/M104P59/M104P59-ch-20150617122455192, /mnt/nas/nas2/set76/bucket6/M104P59/M104P59-ch-20150617155233724, false
M104P70, 1215, PH, GEN, 3, 81, 43.67, round3, true, 3, false, /mnt/nas/nas3/set4/bucket1/M104P70/M104P70-ch-20150617093725154, null, /mnt/nas/nas3/set4/bucket1/M104P70/M104P70-ch-20150617094222401, /mnt/nas/nas3/set4/bucket1/M104P70/M104P70-ch-20150617130701735, false
M108C53, 1104, PH, GEN, 1, 81, 43.67, round3, false, 3, true, null, null, null, /mnt/nas/nas2/set5/bucket26/M108C53/M108C53-ch-20150618122425133, false
M111P89, 1601, CY, GEN, 1, 82, 62.67, round3, true, 3, false, /mnt/nas/nas3/set34/bucket43/M111P89/M111P89-ch-20150617123958019, null, /mnt/nas/nas3/set34/bucket43/M111P89/M111P89-ch-20150617124019948, /mnt/nas/nas3/set34/bucket43/M111P89/M111P89-ch-2015061818572917, false
